Fecha,Hora,Precio_COP_kWh
2021-01-04,17,166.46
2021-01-04,18,157.46
2021-01-04,19,198.46
2021-01-04,20,198.46
2021-01-04,21,166.46
2021-01-04,22,166.46
2021-01-04,23,157.46
2021-01-04,24,139.46
2021-01-05,1,146.45
2021-01-05,2,146.45
2021-01-05,3,146.45
2021-01-05,4,146.45
2021-01-05,5,146.45
2021-01-05,6,146.45
2021-01-05,7,146.45
2021-01-05,8,168.45
2021-01-05,9,168.45
2021-01-05,10,168.45
2021-01-05,11,176.45
2021-01-05,12,176.45
2021-01-05,13,188.45
2021-01-05,14,188.45
2021-01-05,15,188.45
2021-01-05,16,188.45
2021-01-05,17,176.45
2021-01-05,18,176.45
2021-01-05,19,188.45
2021-01-05,20,228.45
2021-01-05,21,188.45
2021-01-05,22,176.45
2021-01-05,23,168.45
2021-01-05,24,168.45
2021-01-06,1,169.24
2021-01-06,2,169.24
2021-01-06,3,169.24
2021-01-06,4,155.09
2021-01-06,5,163.22
2021-01-06,6,169.24
2021-01-06,7,169.24
2021-01-06,8,169.24
2021-01-06,9,169.24
2021-01-06,10,173.24
2021-01-06,11,188.24
2021-01-06,12,197.24
2021-01-06,13,197.24
2021-01-06,14,197.24
2021-01-06,15,197.24
2021-01-06,16,197.24
2021-01-06,17,197.24
2021-01-06,18,188.24
2021-01-06,19,197.24
2021-01-06,20,197.24
2021-01-06,21,197.24
2021-01-06,22,197.24
2021-01-06,23,173.24
2021-01-06,24,169.24
2021-01-07,1,169.38
2021-01-07,2,169.38
2021-01-07,3,169.38
2021-01-07,4,169.38
2021-01-07,5,169.38
2021-01-07,6,169.38
2021-01-07,7,169.38
2021-01-07,8,169.38
2021-01-07,9,177.38
2021-01-07,10,177.38
2021-01-07,11,177.38
2021-01-07,12,177.38
2021-01-07,13,181.5
2021-01-07,14,181.5
2021-01-07,15,181.5
2021-01-07,16,181.5
2021-01-07,17,177.38
2021-01-07,18,177.38
2021-01-07,19,181.5
2021-01-07,20,181.5
2021-01-07,21,181.5
2021-01-07,22,177.38
2021-01-07,23,177.38
2021-01-07,24,170.38
2021-01-08,1,170.83
2021-01-08,2,170.83
2021-01-08,3,149.74
2021-01-08,4,147.83
2021-01-08,5,147.83
2021-01-08,6,155.81
2021-01-08,7,155.81
2021-01-08,8,170.83
2021-01-08,9,170.83
2021-01-08,10,170.83
2021-01-08,11,183.83
2021-01-08,12,183.83
2021-01-08,13,183.83
2021-01-08,14,183.83
2021-01-08,15,183.83
2021-01-08,16,183.83
2021-01-08,17,183.83
2021-01-08,18,183.83
2021-01-08,19,183.83
2021-01-08,20,183.83
2021-01-08,21,183.83
2021-01-08,22,183.83
2021-01-08,23,170.83
2021-01-08,24,170.83
2021-01-09,1,115.62
2021-01-09,2,115.62
2021-01-09,3,115.62
2021-01-09,4,115.62
2021-01-09,5,115.62
2021-01-09,6,115.62
2021-01-09,7,115.62
2021-01-09,8,171.62
2021-01-09,9,171.62
2021-01-09,10,171.62
2021-01-09,11,171.62
2021-01-09,12,173.62
2021-01-09,13,173.62
2021-01-09,14,173.62
2021-01-09,15,171.62
2021-01-09,16,171.62
2021-01-09,17,171.62
2021-01-09,18,171.62
2021-01-09,19,173.62
2021-01-09,20,173.62
2021-01-09,21,173.62
2021-01-09,22,171.62
2021-01-09,23,171.62
2021-01-09,24,171.62
2021-01-10,1,166.16
2021-01-10,2,166.16
2021-01-10,3,149.07
2021-01-10,4,112.16
2021-01-10,5,112.16
2021-01-10,6,112.16
2021-01-10,7,112.16
2021-01-10,8,112.16
2021-01-10,9,134.04
2021-01-10,10,166.16
2021-01-10,11,166.16
2021-01-10,12,166.16
2021-01-10,13,166.16
2021-01-10,14,166.16
2021-01-10,15,166.16
2021-01-10,16,166.16
2021-01-10,17,166.16
2021-01-10,18,166.16
2021-01-10,19,171.16
2021-01-10,20,171.16
2021-01-10,21,171.16
2021-01-10,22,171.16
2021-01-10,23,166.16
2021-01-10,24,166.16
2021-01-11,1,156.54
2021-01-11,2,156.54
2021-01-11,3,156.54
2021-01-11,4,156.54
2021-01-11,5,156.54
2021-01-11,6,156.54
2021-01-11,7,156.54
2021-01-11,8,156.54
2021-01-11,9,156.54
2021-01-11,10,156.54
2021-01-11,11,156.54
2021-01-11,12,156.54
2021-01-11,13,156.54
2021-01-11,14,156.54
2021-01-11,15,156.54
2021-01-11,16,156.54
2021-01-11,17,156.54
2021-01-11,18,165.54
2021-01-11,19,165.54
2021-01-11,20,165.54
2021-01-11,21,165.54
2021-01-11,22,165.54
2021-01-11,23,165.54
2021-01-11,24,156.54
2021-01-12,1,115.84
2021-01-12,2,115.84
2021-01-12,3,115.84
2021-01-12,4,115.84
2021-01-12,5,115.84
2021-01-12,6,115.84
2021-01-12,7,115.84
2021-01-12,8,118.84
2021-01-12,9,118.84
2021-01-12,10,123.84
2021-01-12,11,144.84
2021-01-12,12,153.84
2021-01-12,13,153.84
2021-01-12,14,153.84
2021-01-12,15,166.84
2021-01-12,16,148.75
2021-01-12,17,153.84
2021-01-12,18,133.72
2021-01-12,19,166.84
2021-01-12,20,166.84
2021-01-12,21,166.84
2021-01-12,22,144.84
2021-01-12,23,123.84
2021-01-12,24,118.84
2021-01-13,1,115.93
2021-01-13,2,115.93
2021-01-13,3,115.93
2021-01-13,4,115.93
2021-01-13,5,115.93
2021-01-13,6,115.93
2021-01-13,7,117.43
2021-01-13,8,118.43
2021-01-13,9,118.43
2021-01-13,10,118.43
2021-01-13,11,144.43
2021-01-13,12,149.43
2021-01-13,13,149.43
2021-01-13,14,149.43
2021-01-13,15,149.43
2021-01-13,16,149.43
2021-01-13,17,149.43
2021-01-13,18,144.43
2021-01-13,19,149.43
2021-01-13,20,166.43
2021-01-13,21,149.43
2021-01-13,22,144.43
2021-01-13,23,118.43
2021-01-13,24,118.43
2021-01-14,1,118.49
2021-01-14,2,118.49
2021-01-14,3,118.49
2021-01-14,4,118.49
2021-01-14,5,118.49
2021-01-14,6,118.49
2021-01-14,7,118.49
2021-01-14,8,118.49
2021-01-14,9,124.49
2021-01-14,10,131.42
2021-01-14,11,146.49
2021-01-14,12,154.49
2021-01-14,13,160.49
2021-01-14,14,154.49
2021-01-14,15,160.49
2021-01-14,16,160.49
2021-01-14,17,154.49
2021-01-14,18,145.49
2021-01-14,19,154.49
2021-01-14,20,154.49
2021-01-14,21,154.49
2021-01-14,22,145.49
2021-01-14,23,124.49
2021-01-14,24,118.49
2021-01-15,1,135.79
2021-01-15,2,135.79
2021-01-15,3,135.79
2021-01-15,4,123.89
2021-01-15,5,123.89
2021-01-15,6,135.79
2021-01-15,7,138.79
2021-01-15,8,144.19
2021-01-15,9,144.19
2021-01-15,10,144.19
2021-01-15,11,155.79
2021-01-15,12,155.79
2021-01-15,13,178.79
2021-01-15,14,155.79
2021-01-15,15,178.79
2021-01-15,16,178.79
2021-01-15,17,155.79
2021-01-15,18,144.19
2021-01-15,19,155.79
2021-01-15,20,178.79
2021-01-15,21,155.79
2021-01-15,22,155.79
2021-01-15,23,144.19
2021-01-15,24,143.79
2021-01-16,1,144.45
2021-01-16,2,144.45
2021-01-16,3,144.45
2021-01-16,4,144.45
2021-01-16,5,136.45
2021-01-16,6,136.45
2021-01-16,7,136.45
2021-01-16,8,136.45
2021-01-16,9,144.45
2021-01-16,10,144.45
2021-01-16,11,146.15
2021-01-16,12,147.45
2021-01-16,13,147.45
2021-01-16,14,147.45
2021-01-16,15,147.45
2021-01-16,16,146.15
2021-01-16,17,144.45
2021-01-16,18,144.45
2021-01-16,19,147.45
2021-01-16,20,158.55
2021-01-16,21,147.45
2021-01-16,22,146.15
2021-01-16,23,144.45
2021-01-16,24,143.65
2021-01-17,1,157.83
2021-01-17,2,157.83
2021-01-17,3,148.33
2021-01-17,4,148.33
2021-01-17,5,148.33
2021-01-17,6,148.33
2021-01-17,7,145.63
2021-01-17,8,145.63
2021-01-17,9,148.33
2021-01-17,10,157.83
2021-01-17,11,158.63
2021-01-17,12,161.73
2021-01-17,13,161.73
2021-01-17,14,161.73
2021-01-17,15,161.73
2021-01-17,16,161.73
2021-01-17,17,158.63
2021-01-17,18,158.63
2021-01-17,19,161.73
2021-01-17,20,188.63
2021-01-17,21,168.63
2021-01-17,22,168.63
2021-01-17,23,161.73
2021-01-17,24,158.63
2021-01-18,1,153.1
2021-01-18,2,153.1
2021-01-18,3,130.33
2021-01-18,4,123.7
2021-01-18,5,130.33
2021-01-18,6,153.1
2021-01-18,7,160.4
2021-01-18,8,171.4
2021-01-18,9,177.4
2021-01-18,10,177.4
2021-01-18,11,186.4
2021-01-18,12,188.4
2021-01-18,13,188.4
2021-01-18,14,208.4
2021-01-18,15,208.4
2021-01-18,16,208.4
2021-01-18,17,186.4
2021-01-18,18,177.4
2021-01-18,19,186.4
2021-01-18,20,188.4
2021-01-18,21,188.4
2021-01-18,22,186.4
2021-01-18,23,177.4
2021-01-18,24,177.4
2021-01-19,1,176.43
2021-01-19,2,176.43
2021-01-19,3,176.43
2021-01-19,4,168.43
2021-01-19,5,168.43
2021-01-19,6,176.43
2021-01-19,7,176.43
2021-01-19,8,176.43
2021-01-19,9,176.43
2021-01-19,10,176.43
2021-01-19,11,177.53
2021-01-19,12,181.43
2021-01-19,13,181.43
2021-01-19,14,181.43
2021-01-19,15,195.43
2021-01-19,16,195.43
2021-01-19,17,181.43
2021-01-19,18,177.53
2021-01-19,19,181.43
2021-01-19,20,195.43
2021-01-19,21,181.43
2021-01-19,22,181.43
2021-01-19,23,176.43
2021-01-19,24,176.43
2021-01-20,1,179.37
2021-01-20,2,179.37
2021-01-20,3,168.87
2021-01-20,4,168.87
2021-01-20,5,168.87
2021-01-20,6,179.37
2021-01-20,7,180.37
2021-01-20,8,184.37
2021-01-20,9,188.37
2021-01-20,10,188.37
2021-01-20,11,198.37
2021-01-20,12,198.37
2021-01-20,13,207.37
2021-01-20,14,207.37
2021-01-20,15,207.37
2021-01-20,16,207.37
2021-01-20,17,198.37
2021-01-20,18,198.37
2021-01-20,19,207.37
2021-01-20,20,208.37
2021-01-20,21,207.37
2021-01-20,22,198.37
2021-01-20,23,198.37
2021-01-20,24,184.37
2021-01-21,1,178.29
2021-01-21,2,178.29
2021-01-21,3,178.29
2021-01-21,4,178.29
2021-01-21,5,178.29
2021-01-21,6,183.19
2021-01-21,7,191.29
2021-01-21,8,191.29
2021-01-21,9,191.29
2021-01-21,10,207.29
2021-01-21,11,208.29
2021-01-21,12,213.29
2021-01-21,13,213.29
2021-01-21,14,213.29
2021-01-21,15,213.29
2021-01-21,16,213.29
2021-01-21,17,213.29
2021-01-21,18,207.29
2021-01-21,19,213.29
2021-01-21,20,213.29
2021-01-21,21,213.29
2021-01-21,22,213.29
2021-01-21,23,191.29
2021-01-21,24,191.29
2021-01-22,1,204.02
2021-01-22,2,204.02
2021-01-22,3,204.02
2021-01-22,4,199.43
2021-01-22,5,204.02
2021-01-22,6,204.02
2021-01-22,7,204.02
2021-01-22,8,213.02
2021-01-22,9,213.02
2021-01-22,10,213.02
2021-01-22,11,213.02
2021-01-22,12,214.02
2021-01-22,13,214.02
2021-01-22,14,214.02
2021-01-22,15,214.02
2021-01-22,16,214.02
2021-01-22,17,213.02
2021-01-22,18,213.02
2021-01-22,19,214.02
2021-01-22,20,214.02
2021-01-22,21,214.02
2021-01-22,22,213.02
2021-01-22,23,213.02
2021-01-22,24,213.02
2021-01-23,1,209.41
2021-01-23,2,209.41
2021-01-23,3,207.31
2021-01-23,4,207.31
2021-01-23,5,209.41
2021-01-23,6,209.41
2021-01-23,7,209.41
2021-01-23,8,209.41
2021-01-23,9,209.41
2021-01-23,10,212.21
2021-01-23,11,260.31
2021-01-23,12,275.31
2021-01-23,13,275.31
2021-01-23,14,275.31
2021-01-23,15,260.31
2021-01-23,16,212.21
2021-01-23,17,212.21
2021-01-23,18,212.21
2021-01-23,19,275.31
2021-01-23,20,290.31
2021-01-23,21,290.31
2021-01-23,22,212.21
2021-01-23,23,209.41
2021-01-23,24,209.41
2021-01-24,1,195.07
2021-01-24,2,195.07
2021-01-24,3,195.07
2021-01-24,4,195.07
2021-01-24,5,195.07
2021-01-24,6,195.07
2021-01-24,7,195.07
2021-01-24,8,195.07
2021-01-24,9,209.57
2021-01-24,10,209.57
2021-01-24,11,209.57
2021-01-24,12,209.57
2021-01-24,13,209.57
2021-01-24,14,209.57
2021-01-24,15,209.57
2021-01-24,16,209.57
2021-01-24,17,209.57
2021-01-24,18,209.57
2021-01-24,19,259.07
2021-01-24,20,288.07
2021-01-24,21,288.07
2021-01-24,22,288.07
2021-01-24,23,209.57
2021-01-24,24,209.57
2021-01-25,1,233.07
2021-01-25,2,233.07
2021-01-25,3,233.07
2021-01-25,4,233.07
2021-01-25,5,233.07
2021-01-25,6,233.07
2021-01-25,7,233.07
2021-01-25,8,252.57
2021-01-25,9,252.57
2021-01-25,10,252.57
2021-01-25,11,252.57
2021-01-25,12,252.57
2021-01-25,13,252.57
2021-01-25,14,252.57
2021-01-25,15,252.57
2021-01-25,16,252.57
2021-01-25,17,252.57
2021-01-25,18,252.57
2021-01-25,19,252.57
2021-01-25,20,252.57
2021-01-25,21,252.57
2021-01-25,22,252.57
2021-01-25,23,252.57
2021-01-25,24,247.07
2021-01-26,1,228.6
2021-01-26,2,228.6
2021-01-26,3,228.6
2021-01-26,4,228.6
2021-01-26,5,228.6
2021-01-26,6,228.6
2021-01-26,7,228.6
2021-01-26,8,228.6
2021-01-26,9,233.1
2021-01-26,10,233.1
2021-01-26,11,246.1
2021-01-26,12,248.1
2021-01-26,13,253.1
2021-01-26,14,253.1
2021-01-26,15,253.1
2021-01-26,16,253.1
2021-01-26,17,248.1
2021-01-26,18,246.1
2021-01-26,19,253.1
2021-01-26,20,253.1
2021-01-26,21,253.1
2021-01-26,22,248.1
2021-01-26,23,233.1
2021-01-26,24,228.6
2021-01-27,1,229.13
2021-01-27,2,229.13
2021-01-27,3,229.13
2021-01-27,4,229.13
2021-01-27,5,229.13
2021-01-27,6,229.13
2021-01-27,7,229.13
2021-01-27,8,229.13
2021-01-27,9,235.13
2021-01-27,10,236.13
2021-01-27,11,236.13
2021-01-27,12,236.13
2021-01-27,13,236.13
2021-01-27,14,236.13
2021-01-27,15,236.13
2021-01-27,16,236.13
2021-01-27,17,236.13
2021-01-27,18,236.13
2021-01-27,19,236.13
2021-01-27,20,245.13
2021-01-27,21,245.13
2021-01-27,22,236.13
2021-01-27,23,236.13
2021-01-27,24,235.13
2021-01-28,1,207.66
2021-01-28,2,207.66
2021-01-28,3,207.66
2021-01-28,4,207.66
2021-01-28,5,208.65
2021-01-28,6,208.65
2021-01-28,7,208.65
2021-01-28,8,223.66
2021-01-28,9,227.66
2021-01-28,10,235.66
2021-01-28,11,236.66
2021-01-28,12,236.66
2021-01-28,13,236.66
2021-01-28,14,243.66
2021-01-28,15,258.66
2021-01-28,16,258.66
2021-01-28,17,243.66
2021-01-28,18,236.66
2021-01-28,19,258.66
2021-01-28,20,258.66
2021-01-28,21,258.66
2021-01-28,22,236.66
2021-01-28,23,235.66
2021-01-28,24,223.66
2021-01-29,1,206.15
2021-01-29,2,206.15
2021-01-29,3,206.15
2021-01-29,4,206.15
2021-01-29,5,206.15
2021-01-29,6,206.15
2021-01-29,7,206.65
2021-01-29,8,218.15
2021-01-29,9,218.15
2021-01-29,10,220.15
2021-01-29,11,223.15
2021-01-29,12,235.15
2021-01-29,13,223.15
2021-01-29,14,235.15
2021-01-29,15,235.15
2021-01-29,16,235.15
2021-01-29,17,223.15
2021-01-29,18,223.15
2021-01-29,19,235.15
2021-01-29,20,235.15
2021-01-29,21,235.15
2021-01-29,22,223.15
2021-01-29,23,218.15
2021-01-29,24,217.15
2021-01-30,1,206.15
2021-01-30,2,206.15
2021-01-30,3,206.15
2021-01-30,4,206.15
2021-01-30,5,206.15
2021-01-30,6,206.15
2021-01-30,7,206.65
2021-01-30,8,218.15
2021-01-30,9,218.15
2021-01-30,10,220.15
2021-01-30,11,223.15
2021-01-30,12,235.15
2021-01-30,13,223.15
2021-01-30,14,235.15
2021-01-30,15,235.15
2021-01-30,16,235.15
2021-01-30,17,223.15
2021-01-30,18,223.15
2021-01-30,19,235.15
2021-01-30,20,235.15
2021-01-30,21,235.15
2021-01-30,22,223.15
2021-01-30,23,218.15
2021-01-30,24,217.15
2021-01-31,1,218.18
2021-01-31,2,198.18
2021-01-31,3,198.18
2021-01-31,4,198.18
2021-01-31,5,198.18
2021-01-31,6,202.57
2021-01-31,7,218.18
2021-01-31,8,224.18
2021-01-31,9,225.18
2021-01-31,10,227.18
2021-01-31,11,228.18
2021-01-31,12,228.18
2021-01-31,13,232.68
2021-01-31,14,228.18
2021-01-31,15,228.18
2021-01-31,16,228.18
2021-01-31,17,228.18
2021-01-31,18,228.18
2021-01-31,19,232.68
2021-01-31,20,232.68
2021-01-31,21,232.68
2021-01-31,22,228.18
2021-01-31,23,225.18
2021-01-31,24,218.18
2021-02-01,1,208.13
2021-02-01,2,208.13
2021-02-01,3,208.13
2021-02-01,4,206.63
2021-02-01,5,206.63
2021-02-01,6,206.63
2021-02-01,7,206.63
2021-02-01,8,206.63
2021-02-01,9,208.13
2021-02-01,10,208.13
2021-02-01,11,208.13
2021-02-01,12,208.13
2021-02-01,13,224.13
2021-02-01,14,224.13
2021-02-01,15,224.13
2021-02-01,16,224.13
2021-02-01,17,224.13
2021-02-01,18,224.13
2021-02-01,19,226.13
2021-02-01,20,226.63
2021-02-01,21,226.63
2021-02-01,22,226.63
2021-02-01,23,225.13
2021-02-01,24,208.13
2021-02-02,1,222.23
2021-02-02,2,222.23
2021-02-02,3,222.23
2021-02-02,4,222.23
2021-02-02,5,222.23
2021-02-02,6,222.23
2021-02-02,7,222.23
2021-02-02,8,227.13
2021-02-02,9,227.13
2021-02-02,10,234.23
2021-02-02,11,234.23
2021-02-02,12,242.23
2021-02-02,13,242.23
2021-02-02,14,242.23
2021-02-02,15,242.23
2021-02-02,16,277.23
2021-02-02,17,242.23
2021-02-02,18,236.23
2021-02-02,19,242.23
2021-02-02,20,277.23
2021-02-02,21,277.23
2021-02-02,22,242.23
2021-02-02,23,234.23
2021-02-02,24,227.13
2021-02-03,1,228.31
2021-02-03,2,228.81
2021-02-03,3,228.31
2021-02-03,4,228.31
2021-02-03,5,228.31
2021-02-03,6,240.31
2021-02-03,7,240.31
2021-02-03,8,257.31
2021-02-03,9,347.31
2021-02-03,10,276.31
2021-02-03,11,276.31
2021-02-03,12,277.31
2021-02-03,13,347.31
2021-02-03,14,277.31
2021-02-03,15,347.31
2021-02-03,16,347.31
2021-02-03,17,277.31
2021-02-03,18,276.31
2021-02-03,19,277.31
2021-02-03,20,347.31
2021-02-03,21,347.31
2021-02-03,22,277.31
2021-02-03,23,276.31
2021-02-03,24,257.31
2021-02-04,1,236.65
2021-02-04,2,236.65
2021-02-04,3,236.65
2021-02-04,4,236.65
2021-02-04,5,236.65
2021-02-04,6,238.15
2021-02-04,7,238.15
2021-02-04,8,238.15
2021-02-04,9,248.65
2021-02-04,10,267.65
2021-02-04,11,357.65
2021-02-04,12,357.65
2021-02-04,13,357.65
2021-02-04,14,357.65
2021-02-04,15,358.65
2021-02-04,16,357.65
2021-02-04,17,357.65
2021-02-04,18,248.65
2021-02-04,19,267.65
2021-02-04,20,357.65
2021-02-04,21,357.65
2021-02-04,22,248.65
2021-02-04,23,238.65
2021-02-04,24,238.15
2021-02-05,1,237.58
2021-02-05,2,237.58
2021-02-05,3,237.58
2021-02-05,4,237.58
2021-02-05,5,237.58
2021-02-05,6,237.58
2021-02-05,7,237.58
2021-02-05,8,245.58
2021-02-05,9,254.49
2021-02-05,10,257.68
2021-02-05,11,257.68
2021-02-05,12,266.68
2021-02-05,13,266.68
2021-02-05,14,273.68
2021-02-05,15,273.68
2021-02-05,16,273.68
2021-02-05,17,273.68
2021-02-05,18,257.68
2021-02-05,19,266.68
2021-02-05,20,273.68
2021-02-05,21,273.68
2021-02-05,22,266.68
2021-02-05,23,257.68
2021-02-05,24,245.58
2021-02-06,1,243.69
2021-02-06,2,243.69
2021-02-06,3,242.69
2021-02-06,4,242.69
2021-02-06,5,242.69
2021-02-06,6,243.69
2021-02-06,7,243.69
2021-02-06,8,243.69
2021-02-06,9,245.69
2021-02-06,10,245.69
2021-02-06,11,251.19
2021-02-06,12,251.19
2021-02-06,13,266.69
2021-02-06,14,251.19
2021-02-06,15,259.69
2021-02-06,16,259.69
2021-02-06,17,251.19
2021-02-06,18,245.69
2021-02-06,19,251.19
2021-02-06,20,259.69
2021-02-06,21,266.69
2021-02-06,22,266.69
2021-02-06,23,245.69
2021-02-06,24,243.69
2021-02-07,1,246.22
2021-02-07,2,246.22
2021-02-07,3,244.22
2021-02-07,4,244.22
2021-02-07,5,244.22
2021-02-07,6,244.22
2021-02-07,7,244.22
2021-02-07,8,257.22
2021-02-07,9,259.72
2021-02-07,10,262.22
2021-02-07,11,272.72
2021-02-07,12,272.72
2021-02-07,13,272.72
2021-02-07,14,272.72
2021-02-07,15,272.72
2021-02-07,16,272.72
2021-02-07,17,272.72
2021-02-07,18,272.72
2021-02-07,19,272.72
2021-02-07,20,272.72
2021-02-07,21,272.72
2021-02-07,22,272.72
2021-02-07,23,257.22
2021-02-07,24,257.22
2021-02-08,1,253.71
2021-02-08,2,253.71
2021-02-08,3,240.71
2021-02-08,4,240.71
2021-02-08,5,240.71
2021-02-08,6,240.71
2021-02-08,7,240.71
2021-02-08,8,240.71
2021-02-08,9,240.71
2021-02-08,10,253.71
2021-02-08,11,253.71
2021-02-08,12,256.21
2021-02-08,13,276.71
2021-02-08,14,276.71
2021-02-08,15,261.71
2021-02-08,16,261.71
2021-02-08,17,256.21
2021-02-08,18,253.71
2021-02-08,19,276.71
2021-02-08,20,279.71
2021-02-08,21,279.71
2021-02-08,22,277.71
2021-02-08,23,276.71
2021-02-08,24,261.71
2021-02-09,1,262.76
2021-02-09,2,249.76
2021-02-09,3,249.76
2021-02-09,4,249.76
2021-02-09,5,262.76
2021-02-09,6,262.76
2021-02-09,7,262.76
2021-02-09,8,266.26
2021-02-09,9,279.76
2021-02-09,10,284.76
2021-02-09,11,285.76
2021-02-09,12,289.76
2021-02-09,13,289.76
2021-02-09,14,289.76
2021-02-09,15,289.76
2021-02-09,16,297.76
2021-02-09,17,289.76
2021-02-09,18,285.76
2021-02-09,19,285.76
2021-02-09,20,289.76
2021-02-09,21,289.76
2021-02-09,22,285.76
2021-02-09,23,284.76
2021-02-09,24,262.76
2021-02-10,1,271.67
2021-02-10,2,271.67
2021-02-10,3,271.67
2021-02-10,4,271.67
2021-02-10,5,271.67
2021-02-10,6,271.67
2021-02-10,7,271.67
2021-02-10,8,276.67
2021-02-10,9,287.17
2021-02-10,10,287.17
2021-02-10,11,289.67
2021-02-10,12,307.67
2021-02-10,13,307.67
2021-02-10,14,307.67
2021-02-10,15,307.67
2021-02-10,16,307.67
2021-02-10,17,307.67
2021-02-10,18,287.17
2021-02-10,19,307.67
2021-02-10,20,307.67
2021-02-10,21,307.67
2021-02-10,22,289.67
2021-02-10,23,277.67
2021-02-10,24,274.57
2021-02-11,1,279.66
2021-02-11,2,279.66
2021-02-11,3,279.66
2021-02-11,4,279.66
2021-02-11,5,279.66
2021-02-11,6,279.66
2021-02-11,7,279.66
2021-02-11,8,279.66
2021-02-11,9,285.16
2021-02-11,10,285.16
2021-02-11,11,285.16
2021-02-11,12,288.66
2021-02-11,13,319.66
2021-02-11,14,319.66
2021-02-11,15,319.66
2021-02-11,16,319.66
2021-02-11,17,319.66
2021-02-11,18,285.16
2021-02-11,19,319.66
2021-02-11,20,321.66
2021-02-11,21,319.66
2021-02-11,22,288.66
2021-02-11,23,285.16
2021-02-11,24,279.66
2021-02-12,1,283.65
2021-02-12,2,283.65
2021-02-12,3,283.65
2021-02-12,4,284.65
2021-02-12,5,283.65
2021-02-12,6,283.65
2021-02-12,7,284.65
2021-02-12,8,284.65
2021-02-12,9,284.65
2021-02-12,10,290.65
2021-02-12,11,297.65
2021-02-12,12,297.65
2021-02-12,13,297.65
2021-02-12,14,297.65
2021-02-12,15,305.15
2021-02-12,16,305.15
2021-02-12,17,297.65
2021-02-12,18,297.65
2021-02-12,19,297.65
2021-02-12,20,305.15
2021-02-12,21,297.65
2021-02-12,22,297.65
2021-02-12,23,290.65
2021-02-12,24,284.65
2021-02-13,1,266.67
2021-02-13,2,266.67
2021-02-13,3,266.67
2021-02-13,4,266.67
2021-02-13,5,266.67
2021-02-13,6,266.67
2021-02-13,7,266.67
2021-02-13,8,284.67
2021-02-13,9,287.67
2021-02-13,10,287.67
2021-02-13,11,287.67
2021-02-13,12,308.67
2021-02-13,13,308.67
2021-02-13,14,308.67
2021-02-13,15,328.67
2021-02-13,16,327.67
2021-02-13,17,304.67
2021-02-13,18,286.67
2021-02-13,19,308.67
2021-02-13,20,327.67
2021-02-13,21,308.67
2021-02-13,22,287.67
2021-02-13,23,284.67
2021-02-13,24,284.67
2021-02-14,1,286.64
2021-02-14,2,286.64
2021-02-14,3,283.64
2021-02-14,4,273.64
2021-02-14,5,273.64
2021-02-14,6,251.64
2021-02-14,7,251.64
2021-02-14,8,273.64
2021-02-14,9,283.64
2021-02-14,10,286.64
2021-02-14,11,287.64
2021-02-14,12,286.64
2021-02-14,13,286.64
2021-02-14,14,287.64
2021-02-14,15,286.64
2021-02-14,16,286.64
2021-02-14,17,286.64
