Fecha,Hora,Precio_COP_kWh
2019-01-14,6,230.72
2019-01-14,7,261.17
2019-01-14,8,261.17
2019-01-14,9,267.72
2019-01-14,10,295.71
2019-01-14,11,300.72
2019-01-14,12,300.82
2019-01-14,13,300.82
2019-01-14,14,300.82
2019-01-14,15,300.82
2019-01-14,16,300.82
2019-01-14,17,300.82
2019-01-14,18,300.82
2019-01-14,19,300.82
2019-01-14,20,311.72
2019-01-14,21,300.82
2019-01-14,22,300.82
2019-01-14,23,267.72
2019-01-14,24,261.17
2019-01-15,1,250.61
2019-01-15,2,250.91
2019-01-15,3,185.61
2019-01-15,4,185.61
2019-01-15,5,192.23
2019-01-15,6,250.61
2019-01-15,7,250.61
2019-01-15,8,250.91
2019-01-15,9,250.91
2019-01-15,10,255.99
2019-01-15,11,271.27
2019-01-15,12,270.66
2019-01-15,13,270.66
2019-01-15,14,270.66
2019-01-15,15,271.27
2019-01-15,16,271.27
2019-01-15,17,270.66
2019-01-15,18,250.91
2019-01-15,19,270.66
2019-01-15,20,271.27
2019-01-15,21,270.66
2019-01-15,22,270.66
2019-01-15,23,250.91
2019-01-15,24,250.91
2019-01-16,1,150.95
2019-01-16,2,150.95
2019-01-16,3,150.95
2019-01-16,4,150.95
2019-01-16,5,150.95
2019-01-16,6,150.95
2019-01-16,7,167.64
2019-01-16,8,240.95
2019-01-16,9,248.18
2019-01-16,10,248.18
2019-01-16,11,248.18
2019-01-16,12,248.18
2019-01-16,13,248.18
2019-01-16,14,248.18
2019-01-16,15,250.85
2019-01-16,16,250.85
2019-01-16,17,248.18
2019-01-16,18,248.18
2019-01-16,19,248.18
2019-01-16,20,248.18
2019-01-16,21,248.18
2019-01-16,22,248.18
2019-01-16,23,250.85
2019-01-16,24,239.95
2019-01-17,1,236.02
2019-01-17,2,231.02
2019-01-17,3,231.02
2019-01-17,4,231.02
2019-01-17,5,231.02
2019-01-17,6,249.02
2019-01-17,7,249.02
2019-01-17,8,236.02
2019-01-17,9,249.02
2019-01-17,10,249.02
2019-01-17,11,249.02
2019-01-17,12,249.02
2019-01-17,13,249.02
2019-01-17,14,249.02
2019-01-17,15,249.02
2019-01-17,16,249.02
2019-01-17,17,249.02
2019-01-17,18,249.02
2019-01-17,19,249.02
2019-01-17,20,249.02
2019-01-17,21,249.02
2019-01-17,22,249.02
2019-01-17,23,249.02
2019-01-17,24,231.02
2019-01-18,1,151.9
2019-01-18,2,151.9
2019-01-18,3,151.9
2019-01-18,4,151.9
2019-01-18,5,200.87
2019-01-18,6,221.9
2019-01-18,7,221.9
2019-01-18,8,231.02
2019-01-18,9,235.9
2019-01-18,10,235.9
2019-01-18,11,235.9
2019-01-18,12,235.9
2019-01-18,13,235.9
2019-01-18,14,235.9
2019-01-18,15,235.9
2019-01-18,16,235.9
2019-01-18,17,235.9
2019-01-18,18,231.02
2019-01-18,19,235.9
2019-01-18,20,235.9
2019-01-18,21,235.9
2019-01-18,22,235.9
2019-01-18,23,231.02
2019-01-18,24,221.9
2019-01-19,1,152.36
2019-01-19,2,152.36
2019-01-19,3,152.36
2019-01-19,4,152.36
2019-01-19,5,152.36
2019-01-19,6,192.36
2019-01-19,7,192.36
2019-01-19,8,192.36
2019-01-19,9,192.36
2019-01-19,10,192.36
2019-01-19,11,193.36
2019-01-19,12,226.48
2019-01-19,13,226.48
2019-01-19,14,193.36
2019-01-19,15,192.36
2019-01-19,16,192.36
2019-01-19,17,192.36
2019-01-19,18,192.36
2019-01-19,19,226.48
2019-01-19,20,226.48
2019-01-19,21,226.48
2019-01-19,22,192.36
2019-01-19,23,192.36
2019-01-19,24,192.36
2019-01-20,1,165.09
2019-01-20,2,151.07
2019-01-20,3,150.09
2019-01-20,4,150.09
2019-01-20,5,150.09
2019-01-20,6,165.09
2019-01-20,7,151.07
2019-01-20,8,165.09
2019-01-20,9,165.09
2019-01-20,10,165.09
2019-01-20,11,165.09
2019-01-20,12,165.09
2019-01-20,13,165.09
2019-01-20,14,165.09
2019-01-20,15,165.09
2019-01-20,16,165.09
2019-01-20,17,165.09
2019-01-20,18,165.09
2019-01-20,19,200.09
2019-01-20,20,205.09
2019-01-20,21,205.09
2019-01-20,22,200.09
2019-01-20,23,190.09
2019-01-20,24,165.09
2019-01-21,1,187.0
2019-01-21,2,187.0
2019-01-21,3,183.0
2019-01-21,4,183.0
2019-01-21,5,183.0
2019-01-21,6,189.11
2019-01-21,7,187.0
2019-01-21,8,189.11
2019-01-21,9,202.0
2019-01-21,10,203.0
2019-01-21,11,203.0
2019-01-21,12,203.0
2019-01-21,13,203.0
2019-01-21,14,203.0
2019-01-21,15,203.0
2019-01-21,16,203.0
2019-01-21,17,203.0
2019-01-21,18,203.0
2019-01-21,19,203.0
2019-01-21,20,203.0
2019-01-21,21,203.0
2019-01-21,22,203.0
2019-01-21,23,189.11
2019-01-21,24,187.0
2019-01-22,1,142.58
2019-01-22,2,145.06
2019-01-22,3,142.58
2019-01-22,4,142.58
2019-01-22,5,148.56
2019-01-22,6,187.69
2019-01-22,7,187.69
2019-01-22,8,192.58
2019-01-22,9,197.58
2019-01-22,10,268.58
2019-01-22,11,252.58
2019-01-22,12,262.58
2019-01-22,13,262.58
2019-01-22,14,262.58
2019-01-22,15,268.58
2019-01-22,16,268.58
2019-01-22,17,262.58
2019-01-22,18,252.58
2019-01-22,19,268.58
2019-01-22,20,268.58
2019-01-22,21,252.58
2019-01-22,22,205.36
2019-01-22,23,192.58
2019-01-22,24,187.69
2019-01-23,1,190.38
2019-01-23,2,200.28
2019-01-23,3,200.28
2019-01-23,4,200.28
2019-01-23,5,190.38
2019-01-23,6,220.38
2019-01-23,7,200.28
2019-01-23,8,125.38
2019-01-23,9,200.28
2019-01-23,10,200.28
2019-01-23,11,250.38
2019-01-23,12,250.38
2019-01-23,13,250.38
2019-01-23,14,250.38
2019-01-23,15,266.38
2019-01-23,16,266.38
2019-01-23,17,250.38
2019-01-23,18,250.38
2019-01-23,19,266.38
2019-01-23,20,270.38
2019-01-23,21,270.38
2019-01-23,22,250.38
2019-01-23,23,190.38
2019-01-23,24,125.38
2019-01-24,1,267.82
2019-01-24,2,241.82
2019-01-24,3,241.82
2019-01-24,4,241.82
2019-01-24,5,241.82
2019-01-24,6,267.82
2019-01-24,7,276.82
2019-01-24,8,241.82
2019-01-24,9,267.82
2019-01-24,10,351.82
2019-01-24,11,351.82
2019-01-24,12,351.82
2019-01-24,13,351.82
2019-01-24,14,351.82
2019-01-24,15,351.82
2019-01-24,16,351.82
2019-01-24,17,296.4
2019-01-24,18,241.82
2019-01-24,19,276.82
2019-01-24,20,351.82
2019-01-24,21,288.17
2019-01-24,22,267.82
2019-01-24,23,267.82
2019-01-24,24,241.82
2019-01-25,1,301.34
2019-01-25,2,301.34
2019-01-25,3,301.34
2019-01-25,4,275.46
2019-01-25,5,301.34
2019-01-25,6,301.34
2019-01-25,7,341.34
2019-01-25,8,301.34
2019-01-25,9,341.34
2019-01-25,10,341.34
2019-01-25,11,341.34
2019-01-25,12,341.34
2019-01-25,13,341.34
2019-01-25,14,341.34
2019-01-25,15,341.34
2019-01-25,16,341.34
2019-01-25,17,341.34
2019-01-25,18,341.34
2019-01-25,19,341.34
2019-01-25,20,341.34
2019-01-25,21,341.34
2019-01-25,22,341.34
2019-01-25,23,341.34
2019-01-25,24,301.34
2019-01-26,1,260.87
2019-01-26,2,245.48
2019-01-26,3,198.87
2019-01-26,4,198.87
2019-01-26,5,198.87
2019-01-26,6,199.37
2019-01-26,7,199.37
2019-01-26,8,315.87
2019-01-26,9,315.87
2019-01-26,10,315.87
2019-01-26,11,315.87
2019-01-26,12,315.87
2019-01-26,13,315.87
2019-01-26,14,315.87
2019-01-26,15,315.87
2019-01-26,16,315.87
2019-01-26,17,315.87
2019-01-26,18,315.87
2019-01-26,19,315.87
2019-01-26,20,315.87
2019-01-26,21,315.87
2019-01-26,22,315.87
2019-01-26,23,315.87
2019-01-26,24,315.87
2019-01-27,1,190.56
2019-01-27,2,190.56
2019-01-27,3,185.56
2019-01-27,4,185.56
2019-01-27,5,185.56
2019-01-27,6,185.56
2019-01-27,7,150.56
2019-01-27,8,185.56
2019-01-27,9,190.56
2019-01-27,10,190.66
2019-01-27,11,242.56
2019-01-27,12,265.56
2019-01-27,13,321.56
2019-01-27,14,321.56
2019-01-27,15,270.56
2019-01-27,16,265.56
2019-01-27,17,250.44
2019-01-27,18,242.56
2019-01-27,19,321.56
2019-01-27,20,321.56
2019-01-27,21,321.56
2019-01-27,22,321.56
2019-01-27,23,270.56
2019-01-27,24,190.56
2019-01-28,1,275.53
2019-01-28,2,275.53
2019-01-28,3,263.53
2019-01-28,4,263.53
2019-01-28,5,263.53
2019-01-28,6,290.53
2019-01-28,7,280.53
2019-01-28,8,321.53
2019-01-28,9,321.53
2019-01-28,10,321.53
2019-01-28,11,321.53
2019-01-28,12,350.53
2019-01-28,13,321.53
2019-01-28,14,321.53
2019-01-28,15,321.53
2019-01-28,16,321.53
2019-01-28,17,321.53
2019-01-28,18,321.53
2019-01-28,19,321.53
2019-01-28,20,321.53
2019-01-28,21,321.53
2019-01-28,22,321.53
2019-01-28,23,309.53
2019-01-28,24,275.53
2019-01-29,1,305.01
2019-01-29,2,263.22
2019-01-29,3,191.11
2019-01-29,4,183.0
2019-01-29,5,274.01
2019-01-29,6,286.01
2019-01-29,7,286.01
2019-01-29,8,306.43
2019-01-29,9,312.01
2019-01-29,10,312.01
2019-01-29,11,312.01
2019-01-29,12,320.01
2019-01-29,13,312.01
2019-01-29,14,320.01
2019-01-29,15,320.01
2019-01-29,16,320.01
2019-01-29,17,320.01
2019-01-29,18,312.01
2019-01-29,19,320.01
2019-01-29,20,320.01
2019-01-29,21,320.01
2019-01-29,22,312.01
2019-01-29,23,312.01
2019-01-29,24,286.01
2019-01-30,1,305.01
2019-01-30,2,263.22
2019-01-30,3,191.11
2019-01-30,4,183.0
2019-01-30,5,274.01
2019-01-30,6,286.01
2019-01-30,7,286.01
2019-01-30,8,306.43
2019-01-30,9,312.01
2019-01-30,10,312.01
2019-01-30,11,312.01
2019-01-30,12,320.01
2019-01-30,13,312.01
2019-01-30,14,320.01
2019-01-30,15,320.01
2019-01-30,16,320.01
2019-01-30,17,320.01
2019-01-30,18,312.01
2019-01-30,19,320.01
2019-01-30,20,320.01
2019-01-30,21,320.01
2019-01-30,22,312.01
2019-01-30,23,312.01
2019-01-30,24,286.01
2019-01-31,1,220.8
2019-01-31,2,220.8
2019-01-31,3,220.8
2019-01-31,4,215.4
2019-01-31,5,220.8
2019-01-31,6,265.8
2019-01-31,7,265.8
2019-01-31,8,283.8
2019-01-31,9,284.8
2019-01-31,10,310.8
2019-01-31,11,348.8
2019-01-31,12,348.8
2019-01-31,13,310.8
2019-01-31,14,350.3
2019-01-31,15,348.8
2019-01-31,16,348.8
2019-01-31,17,350.3
2019-01-31,18,300.8
2019-01-31,19,348.8
2019-01-31,20,348.8
2019-01-31,21,348.8
2019-01-31,22,348.8
2019-01-31,23,284.8
2019-01-31,24,265.8
2019-02-01,1,263.54
2019-02-01,2,263.54
2019-02-01,3,263.54
2019-02-01,4,263.54
2019-02-01,5,263.54
2019-02-01,6,285.54
2019-02-01,7,299.54
2019-02-01,8,310.54
2019-02-01,9,330.54
2019-02-01,10,299.54
2019-02-01,11,338.54
2019-02-01,12,338.54
2019-02-01,13,338.54
2019-02-01,14,338.54
2019-02-01,15,338.54
2019-02-01,16,338.54
2019-02-01,17,338.54
2019-02-01,18,310.54
2019-02-01,19,338.54
2019-02-01,20,338.54
2019-02-01,21,338.54
2019-02-01,22,338.54
2019-02-01,23,310.54
2019-02-01,24,299.54
2019-02-02,1,300.42
2019-02-02,2,295.42
2019-02-02,3,295.42
2019-02-02,4,295.42
2019-02-02,5,297.42
2019-02-02,6,300.42
2019-02-02,7,300.42
2019-02-02,8,300.42
2019-02-02,9,300.42
2019-02-02,10,300.42
2019-02-02,11,300.42
2019-02-02,12,309.92
2019-02-02,13,309.92
2019-02-02,14,309.92
2019-02-02,15,337.92
2019-02-02,16,337.92
2019-02-02,17,337.92
2019-02-02,18,300.42
2019-02-02,19,337.92
2019-02-02,20,337.92
2019-02-02,21,337.92
2019-02-02,22,309.92
2019-02-02,23,300.42
2019-02-02,24,300.42
2019-02-03,1,253.66
2019-02-03,2,253.66
2019-02-03,3,253.66
2019-02-03,4,253.66
2019-02-03,5,253.66
2019-02-03,6,253.66
2019-02-03,7,253.66
2019-02-03,8,281.66
2019-02-03,9,277.66
2019-02-03,10,277.66
2019-02-03,11,281.66
2019-02-03,12,302.66
2019-02-03,13,297.66
2019-02-03,14,281.66
2019-02-03,15,277.66
2019-02-03,16,277.66
2019-02-03,17,277.66
2019-02-03,18,277.66
2019-02-03,19,297.66
2019-02-03,20,307.46
2019-02-03,21,302.66
2019-02-03,22,277.66
2019-02-03,23,277.66
2019-02-03,24,267.7
2019-02-04,1,276.04
2019-02-04,2,253.04
2019-02-04,3,253.04
2019-02-04,4,253.04
2019-02-04,5,253.04
2019-02-04,6,253.04
2019-02-04,7,187.04
2019-02-04,8,199.86
2019-02-04,9,269.57
2019-02-04,10,286.04
2019-02-04,11,286.04
2019-02-04,12,286.04
2019-02-04,13,286.04
2019-02-04,14,286.04
2019-02-04,15,286.04
2019-02-04,16,286.04
2019-02-04,17,286.04
2019-02-04,18,286.04
2019-02-04,19,339.04
2019-02-04,20,339.04
2019-02-04,21,339.04
2019-02-04,22,339.04
2019-02-04,23,286.04
2019-02-04,24,286.04
2019-02-05,1,267.73
2019-02-05,2,189.7
2019-02-05,3,157.19
2019-02-05,4,157.19
2019-02-05,5,267.73
2019-02-05,6,284.19
2019-02-05,7,284.19
2019-02-05,8,284.19
2019-02-05,9,284.19
2019-02-05,10,306.19
2019-02-05,11,306.19
2019-02-05,12,342.19
2019-02-05,13,306.19
2019-02-05,14,342.19
2019-02-05,15,342.19
2019-02-05,16,342.19
2019-02-05,17,306.19
2019-02-05,18,306.19
2019-02-05,19,342.19
2019-02-05,20,352.19
2019-02-05,21,352.19
2019-02-05,22,306.19
2019-02-05,23,284.19
2019-02-05,24,282.19
2019-02-06,1,267.57
2019-02-06,2,267.57
2019-02-06,3,176.61
2019-02-06,4,151.57
2019-02-06,5,267.57
2019-02-06,6,286.57
2019-02-06,7,286.57
2019-02-06,8,286.57
2019-02-06,9,286.57
2019-02-06,10,286.57
2019-02-06,11,377.57
2019-02-06,12,500.57
2019-02-06,13,286.57
2019-02-06,14,286.57
2019-02-06,15,377.57
2019-02-06,16,377.57
2019-02-06,17,286.57
2019-02-06,18,286.57
2019-02-06,19,377.57
2019-02-06,20,377.57
2019-02-06,21,376.57
2019-02-06,22,286.57
2019-02-06,23,286.57
2019-02-06,24,267.57
2019-02-07,1,245.46
2019-02-07,2,245.46
2019-02-07,3,245.46
2019-02-07,4,245.46
2019-02-07,5,245.46
2019-02-07,6,286.46
2019-02-07,7,286.46
2019-02-07,8,294.57
2019-02-07,9,294.57
2019-02-07,10,350.46
2019-02-07,11,350.46
2019-02-07,12,350.46
2019-02-07,13,350.46
2019-02-07,14,350.46
2019-02-07,15,350.46
2019-02-07,16,350.46
2019-02-07,17,350.46
2019-02-07,18,350.46
2019-02-07,19,350.46
2019-02-07,20,350.46
2019-02-07,21,350.46
2019-02-07,22,350.46
2019-02-07,23,294.57
2019-02-07,24,265.46
2019-02-08,1,232.59
2019-02-08,2,232.59
2019-02-08,3,232.59
2019-02-08,4,232.59
2019-02-08,5,232.59
2019-02-08,6,272.59
2019-02-08,7,277.59
2019-02-08,8,280.59
2019-02-08,9,280.59
2019-02-08,10,280.59
2019-02-08,11,280.59
2019-02-08,12,283.59
2019-02-08,13,280.59
2019-02-08,14,283.59
2019-02-08,15,283.59
2019-02-08,16,283.59
2019-02-08,17,280.59
2019-02-08,18,280.59
2019-02-08,19,283.59
2019-02-08,20,332.59
2019-02-08,21,283.59
2019-02-08,22,280.59
2019-02-08,23,280.59
2019-02-08,24,272.59
2019-02-09,1,242.21
2019-02-09,2,242.21
2019-02-09,3,242.21
2019-02-09,4,242.21
2019-02-09,5,242.21
2019-02-09,6,267.21
2019-02-09,7,267.21
2019-02-09,8,277.21
2019-02-09,9,283.21
2019-02-09,10,342.21
2019-02-09,11,342.21
2019-02-09,12,283.21
2019-02-09,13,242.21
2019-02-09,14,267.21
2019-02-09,15,277.21
2019-02-09,16,277.21
2019-02-09,17,267.21
2019-02-09,18,242.21
2019-02-09,19,277.21
2019-02-09,20,283.21
2019-02-09,21,267.21
2019-02-09,22,242.21
2019-02-09,23,242.21
2019-02-09,24,219.21
2019-02-10,1,271.44
2019-02-10,2,271.44
2019-02-10,3,270.31
2019-02-10,4,270.31
2019-02-10,5,270.31
2019-02-10,6,271.44
2019-02-10,7,271.44
2019-02-10,8,271.44
2019-02-10,9,271.44
2019-02-10,10,271.44
2019-02-10,11,281.31
2019-02-10,12,291.31
2019-02-10,13,291.31
2019-02-10,14,281.31
2019-02-10,15,281.31
2019-02-10,16,274.34
2019-02-10,17,271.44
2019-02-10,18,271.44
2019-02-10,19,281.31
2019-02-10,20,291.31
2019-02-10,21,291.31
2019-02-10,22,274.34
2019-02-10,23,271.44
2019-02-10,24,270.31
2019-02-11,1,271.07
2019-02-11,2,271.07
2019-02-11,3,271.07
2019-02-11,4,184.6
2019-02-11,5,198.39
2019-02-11,6,201.07
2019-02-11,7,180.57
2019-02-11,8,217.57
2019-02-11,9,273.57
2019-02-11,10,273.57
2019-02-11,11,273.57
2019-02-11,12,273.57
2019-02-11,13,273.57
2019-02-11,14,289.57
2019-02-11,15,289.57
2019-02-11,16,273.57
2019-02-11,17,273.57
2019-02-11,18,273.57
2019-02-11,19,289.7
2019-02-11,20,301.57
2019-02-11,21,301.57
2019-02-11,22,289.7
2019-02-11,23,289.57
2019-02-11,24,271.07
2019-02-12,1,220.78
2019-02-12,2,220.78
2019-02-12,3,220.78
2019-02-12,4,220.78
2019-02-12,5,220.78
2019-02-12,6,220.78
2019-02-12,7,220.78
2019-02-12,8,231.78
2019-02-12,9,260.78
2019-02-12,10,260.78
2019-02-12,11,265.78
2019-02-12,12,265.78
2019-02-12,13,265.78
2019-02-12,14,265.78
2019-02-12,15,265.78
2019-02-12,16,265.78
2019-02-12,17,265.78
2019-02-12,18,265.78
2019-02-12,19,265.78
2019-02-12,20,265.78
2019-02-12,21,265.78
2019-02-12,22,265.78
2019-02-12,23,230.78
2019-02-12,24,220.78
2019-02-13,1,222.68
2019-02-13,2,196.68
2019-02-13,3,196.68
2019-02-13,4,196.68
2019-02-13,5,199.64
2019-02-13,6,246.68
2019-02-13,7,246.68
2019-02-13,8,246.68
2019-02-13,9,256.68
2019-02-13,10,256.68
2019-02-13,11,264.2
2019-02-13,12,264.2
2019-02-13,13,264.2
2019-02-13,14,264.2
2019-02-13,15,264.2
2019-02-13,16,264.2
2019-02-13,17,264.2
2019-02-13,18,256.68
2019-02-13,19,264.2
2019-02-13,20,264.2
2019-02-13,21,264.2
2019-02-13,22,260.67
2019-02-13,23,246.68
2019-02-13,24,246.68
2019-02-14,1,211.35
2019-02-14,2,195.35
2019-02-14,3,195.35
2019-02-14,4,195.35
2019-02-14,5,195.35
2019-02-14,6,225.35
2019-02-14,7,225.35
2019-02-14,8,225.35
2019-02-14,9,235.35
2019-02-14,10,270.46
2019-02-14,11,270.46
2019-02-14,12,270.46
2019-02-14,13,270.46
2019-02-14,14,270.46
2019-02-14,15,294.35
2019-02-14,16,294.35
2019-02-14,17,270.46
