Fecha,Hora,Precio_COP_kWh
2023-04-02,19,164.5
2023-04-02,20,164.5
2023-04-02,21,164.5
2023-04-02,22,164.5
2023-04-02,23,159.5
2023-04-02,24,123.94
2023-04-03,1,120.78
2023-04-03,2,120.78
2023-04-03,3,120.78
2023-04-03,4,120.78
2023-04-03,5,120.78
2023-04-03,6,120.78
2023-04-03,7,120.78
2023-04-03,8,121.51
2023-04-03,9,122.15
2023-04-03,10,167.15
2023-04-03,11,198.15
2023-04-03,12,198.15
2023-04-03,13,198.15
2023-04-03,14,198.15
2023-04-03,15,198.15
2023-04-03,16,198.15
2023-04-03,17,198.15
2023-04-03,18,198.15
2023-04-03,19,198.15
2023-04-03,20,198.15
2023-04-03,21,198.15
2023-04-03,22,198.15
2023-04-03,23,167.15
2023-04-03,24,121.51
2023-04-04,1,125.38
2023-04-04,2,125.38
2023-04-04,3,125.38
2023-04-04,4,125.38
2023-04-04,5,125.38
2023-04-04,6,125.38
2023-04-04,7,125.38
2023-04-04,8,126.44
2023-04-04,9,158.43
2023-04-04,10,158.43
2023-04-04,11,158.43
2023-04-04,12,168.43
2023-04-04,13,168.43
2023-04-04,14,158.43
2023-04-04,15,158.43
2023-04-04,16,158.43
2023-04-04,17,158.43
2023-04-04,18,158.43
2023-04-04,19,173.43
2023-04-04,20,173.43
2023-04-04,21,173.43
2023-04-04,22,158.43
2023-04-04,23,158.43
2023-04-04,24,158.43
2023-04-05,1,158.6
2023-04-05,2,158.6
2023-04-05,3,138.6
2023-04-05,4,138.6
2023-04-05,5,138.6
2023-04-05,6,138.6
2023-04-05,7,138.6
2023-04-05,8,138.6
2023-04-05,9,138.6
2023-04-05,10,158.6
2023-04-05,11,158.6
2023-04-05,12,158.6
2023-04-05,13,158.6
2023-04-05,14,158.6
2023-04-05,15,158.6
2023-04-05,16,158.6
2023-04-05,17,158.6
2023-04-05,18,158.6
2023-04-05,19,158.6
2023-04-05,20,169.6
2023-04-05,21,172.6
2023-04-05,22,169.6
2023-04-05,23,158.6
2023-04-05,24,158.6
2023-04-06,1,126.07
2023-04-06,2,126.07
2023-04-06,3,126.07
2023-04-06,4,124.87
2023-04-06,5,126.07
2023-04-06,6,126.07
2023-04-06,7,126.07
2023-04-06,8,137.07
2023-04-06,9,155.07
2023-04-06,10,157.07
2023-04-06,11,157.07
2023-04-06,12,157.07
2023-04-06,13,157.07
2023-04-06,14,157.07
2023-04-06,15,157.07
2023-04-06,16,157.07
2023-04-06,17,157.07
2023-04-06,18,157.07
2023-04-06,19,157.07
2023-04-06,20,167.07
2023-04-06,21,157.07
2023-04-06,22,157.07
2023-04-06,23,157.07
2023-04-06,24,155.07
2023-04-07,1,134.31
2023-04-07,2,134.31
2023-04-07,3,134.31
2023-04-07,4,134.31
2023-04-07,5,134.31
2023-04-07,6,135.31
2023-04-07,7,135.31
2023-04-07,8,135.31
2023-04-07,9,146.31
2023-04-07,10,146.31
2023-04-07,11,146.31
2023-04-07,12,153.31
2023-04-07,13,153.31
2023-04-07,14,153.31
2023-04-07,15,176.31
2023-04-07,16,176.31
2023-04-07,17,176.31
2023-04-07,18,146.31
2023-04-07,19,176.31
2023-04-07,20,176.31
2023-04-07,21,176.31
2023-04-07,22,146.31
2023-04-07,23,146.31
2023-04-07,24,135.31
2023-04-08,1,138.71
2023-04-08,2,138.71
2023-04-08,3,138.71
2023-04-08,4,138.71
2023-04-08,5,138.71
2023-04-08,6,138.71
2023-04-08,7,138.71
2023-04-08,8,139.21
2023-04-08,9,139.71
2023-04-08,10,147.71
2023-04-08,11,147.71
2023-04-08,12,147.71
2023-04-08,13,147.71
2023-04-08,14,147.71
2023-04-08,15,147.71
2023-04-08,16,147.71
2023-04-08,17,147.71
2023-04-08,18,147.71
2023-04-08,19,159.71
2023-04-08,20,159.71
2023-04-08,21,147.71
2023-04-08,22,147.71
2023-04-08,23,139.71
2023-04-08,24,139.21
2023-04-09,1,140.29
2023-04-09,2,140.29
2023-04-09,3,140.29
2023-04-09,4,140.29
2023-04-09,5,140.29
2023-04-09,6,140.29
2023-04-09,7,134.11
2023-04-09,8,140.29
2023-04-09,9,140.29
2023-04-09,10,140.29
2023-04-09,11,140.29
2023-04-09,12,140.29
2023-04-09,13,143.79
2023-04-09,14,140.29
2023-04-09,15,140.29
2023-04-09,16,140.29
2023-04-09,17,140.29
2023-04-09,18,140.29
2023-04-09,19,142.29
2023-04-09,20,143.79
2023-04-09,21,142.29
2023-04-09,22,143.79
2023-04-09,23,140.29
2023-04-09,24,140.29
2023-04-10,1,132.55
2023-04-10,2,132.55
2023-04-10,3,132.55
2023-04-10,4,132.55
2023-04-10,5,132.55
2023-04-10,6,132.55
2023-04-10,7,132.55
2023-04-10,8,132.55
2023-04-10,9,132.55
2023-04-10,10,132.55
2023-04-10,11,132.55
2023-04-10,12,132.55
2023-04-10,13,132.55
2023-04-10,14,132.55
2023-04-10,15,132.55
2023-04-10,16,132.55
2023-04-10,17,132.55
2023-04-10,18,132.55
2023-04-10,19,134.55
2023-04-10,20,147.67
2023-04-10,21,147.67
2023-04-10,22,134.55
2023-04-10,23,134.55
2023-04-10,24,132.55
2023-04-11,1,132.46
2023-04-11,2,132.46
2023-04-11,3,126.04
2023-04-11,4,124.03
2023-04-11,5,126.04
2023-04-11,6,126.04
2023-04-11,7,126.04
2023-04-11,8,133.96
2023-04-11,9,141.96
2023-04-11,10,148.96
2023-04-11,11,148.96
2023-04-11,12,148.96
2023-04-11,13,148.96
2023-04-11,14,148.96
2023-04-11,15,148.96
2023-04-11,16,148.96
2023-04-11,17,148.96
2023-04-11,18,148.96
2023-04-11,19,149.96
2023-04-11,20,149.96
2023-04-11,21,149.96
2023-04-11,22,148.96
2023-04-11,23,148.96
2023-04-11,24,148.96
2023-04-12,1,122.8
2023-04-12,2,122.8
2023-04-12,3,122.8
2023-04-12,4,122.8
2023-04-12,5,122.73
2023-04-12,6,122.73
2023-04-12,7,122.73
2023-04-12,8,122.73
2023-04-12,9,122.8
2023-04-12,10,122.8
2023-04-12,11,125.05
2023-04-12,12,131.23
2023-04-12,13,140.73
2023-04-12,14,140.73
2023-04-12,15,140.73
2023-04-12,16,140.73
2023-04-12,17,140.73
2023-04-12,18,140.73
2023-04-12,19,143.84
2023-04-12,20,147.73
2023-04-12,21,147.73
2023-04-12,22,143.84
2023-04-12,23,143.84
2023-04-12,24,140.73
2023-04-13,1,125.36
2023-04-13,2,125.36
2023-04-13,3,125.36
2023-04-13,4,125.36
2023-04-13,5,132.86
2023-04-13,6,132.86
2023-04-13,7,132.86
2023-04-13,8,132.86
2023-04-13,9,141.86
2023-04-13,10,148.86
2023-04-13,11,148.86
2023-04-13,12,148.86
2023-04-13,13,151.86
2023-04-13,14,151.86
2023-04-13,15,151.86
2023-04-13,16,156.86
2023-04-13,17,166.86
2023-04-13,18,148.86
2023-04-13,19,156.86
2023-04-13,20,156.86
2023-04-13,21,156.86
2023-04-13,22,148.86
2023-04-13,23,141.86
2023-04-13,24,132.86
2023-04-14,1,132.46
2023-04-14,2,132.46
2023-04-14,3,132.46
2023-04-14,4,132.46
2023-04-14,5,132.46
2023-04-14,6,133.46
2023-04-14,7,133.46
2023-04-14,8,133.46
2023-04-14,9,133.46
2023-04-14,10,133.46
2023-04-14,11,156.46
2023-04-14,12,156.46
2023-04-14,13,156.46
2023-04-14,14,156.46
2023-04-14,15,166.46
2023-04-14,16,166.46
2023-04-14,17,156.46
2023-04-14,18,156.46
2023-04-14,19,166.46
2023-04-14,20,166.46
2023-04-14,21,156.46
2023-04-14,22,133.46
2023-04-14,23,132.46
2023-04-14,24,132.46
2023-04-15,1,132.57
2023-04-15,2,133.57
2023-04-15,3,133.57
2023-04-15,4,132.57
2023-04-15,5,133.57
2023-04-15,6,144.57
2023-04-15,7,144.57
2023-04-15,8,295.57
2023-04-15,9,313.28
2023-04-15,10,295.57
2023-04-15,11,205.57
2023-04-15,12,295.57
2023-04-15,13,295.57
2023-04-15,14,295.57
2023-04-15,15,455.57
2023-04-15,16,455.57
2023-04-15,17,455.57
2023-04-15,18,205.57
2023-04-15,19,295.57
2023-04-15,20,455.57
2023-04-15,21,355.57
2023-04-15,22,205.57
2023-04-15,23,205.57
2023-04-15,24,144.57
2023-04-16,1,133.6
2023-04-16,2,133.6
2023-04-16,3,133.6
2023-04-16,4,133.6
2023-04-16,5,133.6
2023-04-16,6,146.6
2023-04-16,7,146.6
2023-04-16,8,209.6
2023-04-16,9,209.6
2023-04-16,10,209.6
2023-04-16,11,210.6
2023-04-16,12,306.6
2023-04-16,13,306.6
2023-04-16,14,296.6
2023-04-16,15,366.6
2023-04-16,16,466.6
2023-04-16,17,366.6
2023-04-16,18,296.6
2023-04-16,19,306.6
2023-04-16,20,366.6
2023-04-16,21,306.6
2023-04-16,22,210.6
2023-04-16,23,209.6
2023-04-16,24,209.6
2023-04-17,1,137.67
2023-04-17,2,137.67
2023-04-17,3,137.67
2023-04-17,4,137.67
2023-04-17,5,137.67
2023-04-17,6,151.67
2023-04-17,7,151.67
2023-04-17,8,205.67
2023-04-17,9,205.67
2023-04-17,10,205.67
2023-04-17,11,292.1
2023-04-17,12,301.67
2023-04-17,13,301.67
2023-04-17,14,301.67
2023-04-17,15,486.67
2023-04-17,16,486.67
2023-04-17,17,386.67
2023-04-17,18,205.67
2023-04-17,19,301.67
2023-04-17,20,301.67
2023-04-17,21,292.1
2023-04-17,22,205.67
2023-04-17,23,205.67
2023-04-17,24,205.67
2023-04-18,1,192.31
2023-04-18,2,192.31
2023-04-18,3,192.31
2023-04-18,4,192.31
2023-04-18,5,192.31
2023-04-18,6,192.31
2023-04-18,7,192.31
2023-04-18,8,192.31
2023-04-18,9,211.19
2023-04-18,10,215.19
2023-04-18,11,216.19
2023-04-18,12,216.19
2023-04-18,13,216.19
2023-04-18,14,216.19
2023-04-18,15,216.19
2023-04-18,16,216.19
2023-04-18,17,216.19
2023-04-18,18,216.19
2023-04-18,19,301.19
2023-04-18,20,301.19
2023-04-18,21,216.19
2023-04-18,22,215.19
2023-04-18,23,211.19
2023-04-18,24,211.19
2023-04-19,1,211.26
2023-04-19,2,211.26
2023-04-19,3,211.26
2023-04-19,4,211.26
2023-04-19,5,211.26
2023-04-19,6,210.14
2023-04-19,7,210.14
2023-04-19,8,210.14
2023-04-19,9,210.14
2023-04-19,10,211.26
2023-04-19,11,211.26
2023-04-19,12,211.26
2023-04-19,13,214.14
2023-04-19,14,214.14
2023-04-19,15,211.26
2023-04-19,16,211.26
2023-04-19,17,211.26
2023-04-19,18,214.14
2023-04-19,19,214.14
2023-04-19,20,214.14
2023-04-19,21,214.14
2023-04-19,22,214.14
2023-04-19,23,214.14
2023-04-19,24,211.26
2023-04-20,1,217.07
2023-04-20,2,217.07
2023-04-20,3,217.07
2023-04-20,4,217.07
2023-04-20,5,217.07
2023-04-20,6,259.07
2023-04-20,7,259.07
2023-04-20,8,289.07
2023-04-20,9,299.07
2023-04-20,10,299.07
2023-04-20,11,300.19
2023-04-20,12,300.19
2023-04-20,13,449.07
2023-04-20,14,319.07
2023-04-20,15,319.07
2023-04-20,16,319.07
2023-04-20,17,300.19
2023-04-20,18,300.19
2023-04-20,19,319.07
2023-04-20,20,449.07
2023-04-20,21,319.07
2023-04-20,22,300.19
2023-04-20,23,299.07
2023-04-20,24,299.07
2023-04-21,1,284.63
2023-04-21,2,284.63
2023-04-21,3,269.74
2023-04-21,4,269.74
2023-04-21,5,284.63
2023-04-21,6,285.13
2023-04-21,7,285.13
2023-04-21,8,285.13
2023-04-21,9,294.63
2023-04-21,10,294.63
2023-04-21,11,304.63
2023-04-21,12,304.63
2023-04-21,13,304.63
2023-04-21,14,294.63
2023-04-21,15,304.63
2023-04-21,16,304.63
2023-04-21,17,294.63
2023-04-21,18,285.13
2023-04-21,19,294.63
2023-04-21,20,294.63
2023-04-21,21,294.63
2023-04-21,22,294.63
2023-04-21,23,285.13
2023-04-21,24,285.13
2023-04-22,1,214.87
2023-04-22,2,214.87
2023-04-22,3,214.87
2023-04-22,4,214.87
2023-04-22,5,229.87
2023-04-22,6,255.37
2023-04-22,7,255.37
2023-04-22,8,255.37
2023-04-22,9,255.37
2023-04-22,10,255.37
2023-04-22,11,265.37
2023-04-22,12,284.87
2023-04-22,13,284.87
2023-04-22,14,284.87
2023-04-22,15,304.87
2023-04-22,16,304.87
2023-04-22,17,284.87
2023-04-22,18,255.37
2023-04-22,19,284.87
2023-04-22,20,304.87
2023-04-22,21,304.87
2023-04-22,22,255.37
2023-04-22,23,255.37
2023-04-22,24,255.37
2023-04-23,1,285.17
2023-04-23,2,285.17
2023-04-23,3,274.67
2023-04-23,4,274.67
2023-04-23,5,274.67
2023-04-23,6,299.67
2023-04-23,7,299.67
2023-04-23,8,304.17
2023-04-23,9,304.17
2023-04-23,10,304.78
2023-04-23,11,304.78
2023-04-23,12,304.78
2023-04-23,13,304.78
2023-04-23,14,304.78
2023-04-23,15,304.78
2023-04-23,16,334.67
2023-04-23,17,304.78
2023-04-23,18,304.78
2023-04-23,19,334.67
2023-04-23,20,334.67
2023-04-23,21,334.67
2023-04-23,22,304.78
2023-04-23,23,304.17
2023-04-23,24,304.17
2023-04-24,1,307.76
2023-04-24,2,307.76
2023-04-24,3,307.76
2023-04-24,4,295.76
2023-04-24,5,295.76
2023-04-24,6,305.76
2023-04-24,7,305.76
2023-04-24,8,307.76
2023-04-24,9,324.26
2023-04-24,10,324.26
2023-04-24,11,324.26
2023-04-24,12,324.26
2023-04-24,13,324.26
2023-04-24,14,324.26
2023-04-24,15,345.76
2023-04-24,16,345.76
2023-04-24,17,345.76
2023-04-24,18,324.26
2023-04-24,19,324.26
2023-04-24,20,345.76
2023-04-24,21,324.26
2023-04-24,22,324.26
2023-04-24,23,307.76
2023-04-24,24,305.76
2023-04-25,1,326.86
2023-04-25,2,327.36
2023-04-25,3,326.86
2023-04-25,4,326.86
2023-04-25,5,326.86
2023-04-25,6,326.86
2023-04-25,7,327.36
2023-04-25,8,326.86
2023-04-25,9,326.86
2023-04-25,10,327.36
2023-04-25,11,338.36
2023-04-25,12,338.36
2023-04-25,13,338.36
2023-04-25,14,338.36
2023-04-25,15,338.36
2023-04-25,16,338.36
2023-04-25,17,338.36
2023-04-25,18,338.36
2023-04-25,19,348.36
2023-04-25,20,363.36
2023-04-25,21,348.36
2023-04-25,22,338.36
2023-04-25,23,326.86
2023-04-25,24,326.86
2023-04-26,1,336.8
2023-04-26,2,336.8
2023-04-26,3,336.8
2023-04-26,4,331.8
2023-04-26,5,331.8
2023-04-26,6,325.8
2023-04-26,7,320.8
2023-04-26,8,331.8
2023-04-26,9,331.8
2023-04-26,10,336.8
2023-04-26,11,336.8
2023-04-26,12,347.8
2023-04-26,13,347.8
2023-04-26,14,347.8
2023-04-26,15,347.8
2023-04-26,16,347.8
2023-04-26,17,347.8
2023-04-26,18,347.8
2023-04-26,19,347.8
2023-04-26,20,359.3
2023-04-26,21,347.8
2023-04-26,22,347.8
2023-04-26,23,347.8
2023-04-26,24,347.8
2023-04-27,1,336.8
2023-04-27,2,336.8
2023-04-27,3,336.8
2023-04-27,4,331.8
2023-04-27,5,331.8
2023-04-27,6,325.8
2023-04-27,7,320.8
2023-04-27,8,331.8
2023-04-27,9,331.8
2023-04-27,10,336.8
2023-04-27,11,336.8
2023-04-27,12,347.8
2023-04-27,13,347.8
2023-04-27,14,347.8
2023-04-27,15,347.8
2023-04-27,16,347.8
2023-04-27,17,347.8
2023-04-27,18,347.8
2023-04-27,19,347.8
2023-04-27,20,359.3
2023-04-27,21,347.8
2023-04-27,22,347.8
2023-04-27,23,347.8
2023-04-27,24,347.8
2023-04-28,1,319.72
2023-04-28,2,319.72
2023-04-28,3,319.72
2023-04-28,4,319.72
2023-04-28,5,319.72
2023-04-28,6,319.72
2023-04-28,7,319.72
2023-04-28,8,340.22
2023-04-28,9,340.22
2023-04-28,10,340.22
2023-04-28,11,357.72
2023-04-28,12,357.72
2023-04-28,13,357.72
2023-04-28,14,357.72
2023-04-28,15,357.72
2023-04-28,16,360.22
2023-04-28,17,357.72
2023-04-28,18,357.72
2023-04-28,19,360.22
2023-04-28,20,360.22
2023-04-28,21,360.22
2023-04-28,22,357.72
2023-04-28,23,340.22
2023-04-28,24,340.22
2023-04-29,1,317.67
2023-04-29,2,317.67
2023-04-29,3,317.67
2023-04-29,4,317.67
2023-04-29,5,317.67
2023-04-29,6,317.67
2023-04-29,7,317.67
2023-04-29,8,323.67
2023-04-29,9,338.67
2023-04-29,10,338.67
2023-04-29,11,343.67
2023-04-29,12,343.67
2023-04-29,13,343.67
2023-04-29,14,343.67
2023-04-29,15,343.67
2023-04-29,16,343.67
2023-04-29,17,343.67
2023-04-29,18,343.67
2023-04-29,19,343.67
2023-04-29,20,343.67
2023-04-29,21,343.67
2023-04-29,22,343.67
2023-04-29,23,338.67
2023-04-29,24,323.67
2023-04-30,1,293.75
2023-04-30,2,293.75
2023-04-30,3,293.75
2023-04-30,4,293.75
2023-04-30,5,293.75
2023-04-30,6,317.25
2023-04-30,7,317.25
2023-04-30,8,317.75
2023-04-30,9,317.75
2023-04-30,10,317.75
2023-04-30,11,321.75
2023-04-30,12,340.95
2023-04-30,13,340.95
2023-04-30,14,340.95
2023-04-30,15,340.95
2023-04-30,16,340.95
2023-04-30,17,340.95
2023-04-30,18,340.95
2023-04-30,19,340.95
2023-04-30,20,342.75
2023-04-30,21,340.95
2023-04-30,22,340.95
2023-04-30,23,321.75
2023-04-30,24,317.75
2023-05-01,1,126.65
2023-05-01,2,127.83
2023-05-01,3,127.83
2023-05-01,4,127.83
2023-05-01,5,127.83
2023-05-01,6,128.83
2023-05-01,7,128.83
2023-05-01,8,258.83
2023-05-01,9,258.83
2023-05-01,10,258.83
2023-05-01,11,308.83
2023-05-01,12,316.33
2023-05-01,13,308.83
2023-05-01,14,308.83
2023-05-01,15,329.83
2023-05-01,16,329.83
2023-05-01,17,308.83
2023-05-01,18,308.83
2023-05-01,19,316.33
2023-05-01,20,329.83
2023-05-01,21,316.33
2023-05-01,22,308.83
2023-05-01,23,258.83
2023-05-01,24,258.83
2023-05-02,1,223.59
2023-05-02,2,223.59
2023-05-02,3,223.59
2023-05-02,4,223.59
2023-05-02,5,223.59
2023-05-02,6,223.59
2023-05-02,7,223.59
2023-05-02,8,224.59
2023-05-02,9,266.49
2023-05-02,10,266.49
2023-05-02,11,266.49
2023-05-02,12,266.49
2023-05-02,13,266.49
2023-05-02,14,266.49
2023-05-02,15,266.49
2023-05-02,16,318.59
2023-05-02,17,266.49
2023-05-02,18,266.49
2023-05-02,19,266.49
2023-05-02,20,318.59
2023-05-02,21,266.49
2023-05-02,22,266.49
2023-05-02,23,266.49
2023-05-02,24,224.59
2023-05-03,1,125.72
2023-05-03,2,126.99
2023-05-03,3,126.99
2023-05-03,4,125.72
2023-05-03,5,125.72
2023-05-03,6,125.82
2023-05-03,7,125.72
2023-05-03,8,126.99
2023-05-03,9,214.09
2023-05-03,10,214.09
2023-05-03,11,214.09
2023-05-03,12,221.99
2023-05-03,13,221.99
2023-05-03,14,214.09
2023-05-03,15,214.09
2023-05-03,16,214.09
2023-05-03,17,214.09
2023-05-03,18,214.09
2023-05-03,19,226.99
2023-05-03,20,226.99
2023-05-03,21,226.99
2023-05-03,22,214.09
2023-05-03,23,214.09
2023-05-03,24,214.09
2023-05-04,1,209.62
2023-05-04,2,209.62
2023-05-04,3,209.62
2023-05-04,4,209.62
2023-05-04,5,209.62
2023-05-04,6,209.62
2023-05-04,7,209.62
2023-05-04,8,209.62
2023-05-04,9,209.62
2023-05-04,10,209.62
2023-05-04,11,209.62
2023-05-04,12,209.62
2023-05-04,13,212.72
2023-05-04,14,209.62
2023-05-04,15,209.62
2023-05-04,16,209.62
2023-05-04,17,209.62
2023-05-04,18,209.62
2023-05-04,19,218.02
2023-05-04,20,218.02
2023-05-04,21,218.02
2023-05-04,22,218.02
2023-05-04,23,212.72
2023-05-04,24,209.62
2023-05-05,1,126.02
2023-05-05,2,126.02
2023-05-05,3,126.02
2023-05-05,4,126.02
2023-05-05,5,126.02
2023-05-05,6,126.02
2023-05-05,7,126.02
2023-05-05,8,126.02
2023-05-05,9,126.02
2023-05-05,10,221.12
2023-05-05,11,221.12
2023-05-05,12,221.12
2023-05-05,13,221.12
2023-05-05,14,221.12
2023-05-05,15,221.12
2023-05-05,16,221.12
2023-05-05,17,221.12
2023-05-05,18,221.12
2023-05-05,19,242.02
2023-05-05,20,245.32
2023-05-05,21,245.32
2023-05-05,22,242.02
2023-05-05,23,221.12
2023-05-05,24,221.12
2023-05-06,1,173.04
2023-05-06,2,115.14
2023-05-06,3,115.14
2023-05-06,4,115.14
2023-05-06,5,173.04
2023-05-06,6,198.04
2023-05-06,7,198.04
2023-05-06,8,198.04
2023-05-06,9,215.24
2023-05-06,10,215.24
2023-05-06,11,215.24
2023-05-06,12,239.04
2023-05-06,13,239.04
2023-05-06,14,239.04
2023-05-06,15,250.04
2023-05-06,16,250.04
2023-05-06,17,250.04
2023-05-06,18,250.04
2023-05-06,19,450.04
2023-05-06,20,550.04
2023-05-06,21,450.04
2023-05-06,22,250.04
2023-05-06,23,215.24
2023-05-06,24,215.24
2023-05-07,1,117.96
2023-05-07,2,117.96
2023-05-07,3,117.96
2023-05-07,4,117.96
2023-05-07,5,117.96
2023-05-07,6,201.76
2023-05-07,7,201.76
2023-05-07,8,212.96
2023-05-07,9,252.76
2023-05-07,10,252.76
2023-05-07,11,262.76
2023-05-07,12,267.76
2023-05-07,13,262.76
2023-05-07,14,267.76
2023-05-07,15,452.76
2023-05-07,16,452.76
2023-05-07,17,262.76
2023-05-07,18,252.76
2023-05-07,19,267.76
2023-05-07,20,552.76
2023-05-07,21,452.76
2023-05-07,22,252.76
2023-05-07,23,212.96
2023-05-07,24,212.96
2023-05-08,1,214.04
2023-05-08,2,214.04
2023-05-08,3,214.04
2023-05-08,4,201.04
2023-05-08,5,214.04
2023-05-08,6,214.04
2023-05-08,7,214.04
2023-05-08,8,221.04
2023-05-08,9,256.04
2023-05-08,10,256.04
2023-05-08,11,256.04
2023-05-08,12,291.04
2023-05-08,13,291.04
2023-05-08,14,291.04
2023-05-08,15,301.04
2023-05-08,16,301.04
2023-05-08,17,301.04
2023-05-08,18,291.04
2023-05-08,19,301.04
2023-05-08,20,301.04
2023-05-08,21,291.04
2023-05-08,22,266.04
2023-05-08,23,256.04
2023-05-08,24,214.04
2023-05-09,1,249.73
2023-05-09,2,249.73
2023-05-09,3,249.73
2023-05-09,4,249.73
2023-05-09,5,249.73
2023-05-09,6,291.73
2023-05-09,7,291.73
2023-05-09,8,291.73
2023-05-09,9,300.73
2023-05-09,10,310.73
2023-05-09,11,310.73
2023-05-09,12,551.73
2023-05-09,13,351.73
2023-05-09,14,351.73
2023-05-09,15,351.73
2023-05-09,16,351.73
2023-05-09,17,351.73
2023-05-09,18,351.73
2023-05-09,19,351.73
2023-05-09,20,351.73
2023-05-09,21,351.73
2023-05-09,22,351.73
2023-05-09,23,310.73
2023-05-09,24,296.73
2023-05-10,1,280.43
2023-05-10,2,280.43
2023-05-10,3,280.43
2023-05-10,4,280.43
2023-05-10,5,280.43
2023-05-10,6,280.43
2023-05-10,7,280.43
2023-05-10,8,280.93
2023-05-10,9,314.93
2023-05-10,10,349.93
2023-05-10,11,349.93
2023-05-10,12,357.93
2023-05-10,13,357.93
2023-05-10,14,349.93
2023-05-10,15,349.93
2023-05-10,16,349.93
2023-05-10,17,349.93
2023-05-10,18,349.93
2023-05-10,19,349.93
2023-05-10,20,357.93
2023-05-10,21,349.93
2023-05-10,22,349.93
2023-05-10,23,314.93
2023-05-10,24,280.93
2023-05-11,1,359.25
2023-05-11,2,359.25
2023-05-11,3,349.15
2023-05-11,4,349.15
2023-05-11,5,349.15
2023-05-11,6,349.15
2023-05-11,7,335.25
2023-05-11,8,335.25
2023-05-11,9,335.25
2023-05-11,10,349.15
2023-05-11,11,349.15
2023-05-11,12,359.25
2023-05-11,13,359.25
2023-05-11,14,359.25
2023-05-11,15,359.25
2023-05-11,16,359.25
2023-05-11,17,359.25
2023-05-11,18,359.25
2023-05-11,19,359.25
2023-05-11,20,379.25
2023-05-11,21,359.25
2023-05-11,22,359.25
2023-05-11,23,359.25
2023-05-11,24,359.25
2023-05-12,1,358.23
2023-05-12,2,358.23
2023-05-12,3,358.23
2023-05-12,4,357.23
2023-05-12,5,358.23
2023-05-12,6,379.13
2023-05-12,7,394.23
2023-05-12,8,379.13
2023-05-12,9,398.23
2023-05-12,10,409.83
2023-05-12,11,409.83
2023-05-12,12,439.23
2023-05-12,13,439.23
2023-05-12,14,439.23
2023-05-12,15,439.23
2023-05-12,16,439.23
2023-05-12,17,439.23
2023-05-12,18,409.83
2023-05-12,19,439.23
2023-05-12,20,439.23
2023-05-12,21,439.23
2023-05-12,22,409.83
2023-05-12,23,394.23
2023-05-12,24,379.13
2023-05-13,1,410.54
2023-05-13,2,410.54
2023-05-13,3,359.54
2023-05-13,4,359.54
2023-05-13,5,410.54
2023-05-13,6,449.54
2023-05-13,7,459.54
2023-05-13,8,479.54
2023-05-13,9,489.54
2023-05-13,10,549.54
2023-05-13,11,554.54
2023-05-13,12,599.64
2023-05-13,13,554.54
2023-05-13,14,599.64
2023-05-13,15,659.54
2023-05-13,16,659.54
2023-05-13,17,649.54
2023-05-13,18,554.54
2023-05-13,19,554.54
2023-05-13,20,599.64
2023-05-13,21,554.54
2023-05-13,22,489.54
2023-05-13,23,479.54
2023-05-13,24,459.54
2023-05-14,1,504.32
2023-05-14,2,510.32
2023-05-14,3,504.32
2023-05-14,4,429.32
2023-05-14,5,504.32
2023-05-14,6,510.32
2023-05-14,7,571.12
2023-05-14,8,571.12
2023-05-14,9,595.32
2023-05-14,10,604.32
2023-05-14,11,604.32
2023-05-14,12,659.32
2023-05-14,13,604.32
2023-05-14,14,659.32
2023-05-14,15,659.32
2023-05-14,16,659.32
2023-05-14,17,604.32
2023-05-14,18,596.32
2023-05-14,19,604.32
2023-05-14,20,659.32
2023-05-14,21,604.32
2023-05-14,22,595.32
2023-05-14,23,594.32
2023-05-14,24,571.12
2023-05-15,1,554.5
2023-05-15,2,588.5
2023-05-15,3,588.5
2023-05-15,4,554.5
2023-05-15,5,554.5
2023-05-15,6,588.5
2023-05-15,7,588.5
2023-05-15,8,595.5
2023-05-15,9,649.5
2023-05-15,10,595.5
2023-05-15,11,649.5
2023-05-15,12,670.5
2023-05-15,13,669.5
2023-05-15,14,670.5
2023-05-15,15,670.5
2023-05-15,16,670.5
2023-05-15,17,670.5
2023-05-15,18,670.5
2023-05-15,19,670.5
2023-05-15,20,670.5
2023-05-15,21,670.5
2023-05-15,22,669.5
2023-05-15,23,649.5
2023-05-15,24,595.5
2023-05-16,1,552.68
2023-05-16,2,552.68
2023-05-16,3,552.68
2023-05-16,4,552.68
2023-05-16,5,552.68
2023-05-16,6,552.68
2023-05-16,7,552.68
2023-05-16,8,552.68
2023-05-16,9,616.68
2023-05-16,10,616.68
2023-05-16,11,676.88
2023-05-16,12,709.68
2023-05-16,13,709.68
2023-05-16,14,709.68
2023-05-16,15,710.68
2023-05-16,16,710.68
2023-05-16,17,709.68
2023-05-16,18,709.68
2023-05-16,19,710.68
2023-05-16,20,710.68
2023-05-16,21,709.68
2023-05-16,22,676.88
2023-05-16,23,616.68
2023-05-16,24,616.68
2023-05-17,1,641.9
2023-05-17,2,641.9
2023-05-17,3,641.9
2023-05-17,4,641.9
2023-05-17,5,641.9
2023-05-17,6,641.9
2023-05-17,7,641.9
2023-05-17,8,706.9
2023-05-17,9,706.9
2023-05-17,10,706.9
2023-05-17,11,713.9
2023-05-17,12,721.9
2023-05-17,13,721.9
