65210.607978878994,65210.607978878994,65210.607978878994,65210.607978878994,65210.607978878994,65210.607978878994,65210.607978878994,65210.607978878994,65210.607978878994,65210.607978878994,65210.607978878994,65210.607978878994,65210.607978878994,65210.607978878994,65210.607978878994,65210.607978878994,65210.607978878994,65210.607978878994,65210.607978878994,65210.607978878994
70536.49484875305,70536.49484875305,70536.49484875305,70536.49484875305,70536.49484875305,70536.49484875305,70536.49484875305,70536.49484875305,70536.49484875305,70536.49484875305,70536.49484875305,70536.49484875305,70536.49484875305,70536.49484875305,70536.49484875305,70536.49484875305,70536.49484875305,70536.49484875305,70536.49484875305,70536.49484875305
76046.12771529995,76046.12771529995,76046.12771529995,76046.12771529995,76046.12771529995,76046.12771529995,76046.12771529995,76046.12771529995,76046.12771529995,76046.12771529995,76046.12771529995,76046.12771529995,76046.12771529995,76046.12771529995,76046.12771529995,76046.12771529995,76046.12771529995,76046.12771529995,76046.12771529995,76046.12771529995
81081.18667556117,81081.18667556117,81081.18667556117,81081.18667556117,81081.18667556117,81081.18667556117,81081.18667556117,81081.18667556117,81081.18667556117,81081.18667556117,81081.18667556117,81081.18667556117,81081.18667556117,81081.18667556117,81081.18667556117,81081.18667556117,81081.18667556117,81081.18667556117,81081.18667556117,81081.18667556117
86073.55008587657,86073.55008587657,86073.55008587657,86073.55008587657,86073.55008587657,86073.55008587657,86073.55008587657,86073.55008587657,86073.55008587657,86073.55008587657,86073.55008587657,86073.55008587657,86073.55008587657,86073.55008587657,86073.55008587657,86073.55008587657,86073.55008587657,86073.55008587657,86073.55008587657,86073.55008587657
89766.07036818094,89766.07036818094,89766.07036818094,89766.07036818094,89766.07036818094,89766.07036818094,89766.07036818094,89766.07036818094,89766.07036818094,89766.07036818094,89766.07036818094,89766.07036818094,89766.07036818094,89766.07036818094,89766.07036818094,89766.07036818094,89766.07036818094,89766.07036818094,89766.07036818094,89766.07036818094
93307.5185718834,93307.5185718834,93307.5185718834,93307.5185718834,93307.5185718834,93307.5185718834,93307.5185718834,93307.5185718834,93307.5185718834,93307.5185718834,93307.5185718834,93307.5185718834,93307.5185718834,93307.5185718834,93307.5185718834,93307.5185718834,93307.5185718834,93307.5185718834,93307.5185718834,93307.5185718834
96743.66526376604,96743.66526376604,96743.66526376604,96743.66526376604,96743.66526376604,96743.66526376604,96743.66526376604,96743.66526376604,96743.66526376604,96743.66526376604,96743.66526376604,96743.66526376604,96743.66526376604,96743.66526376604,96743.66526376604,96743.66526376604,96743.66526376604,96743.66526376604,96743.66526376604,96743.66526376604
99681.94370081062,99681.94370081062,99681.94370081062,99681.94370081062,99681.94370081062,99681.94370081062,99681.94370081062,99681.94370081062,99681.94370081062,99681.94370081062,99681.94370081062,99681.94370081062,99681.94370081062,99681.94370081062,99681.94370081062,99681.94370081062,99681.94370081062,99681.94370081062,99681.94370081062,99681.94370081062
102521.82741378997,102521.82741378997,102521.82741378997,102521.82741378997,102521.82741378997,102521.82741378997,102521.82741378997,102521.82741378997,102521.82741378997,102521.82741378997,102521.82741378997,102521.82741378997,102521.82741378997,102521.82741378997,102521.82741378997,102521.82741378997,102521.82741378997,102521.82741378997,102521.82741378997,102521.82741378997
105066.37660765307,105066.37660765307,105066.37660765307,105066.37660765307,105066.37660765307,105066.37660765307,105066.37660765307,105066.37660765307,105066.37660765307,105066.37660765307,105066.37660765307,105066.37660765307,105066.37660765307,105066.37660765307,105066.37660765307,105066.37660765307,105066.37660765307,105066.37660765307,105066.37660765307,105066.37660765307
107454.3038656252,107454.3038656252,107454.3038656252,107454.3038656252,107454.3038656252,107454.3038656252,107454.3038656252,107454.3038656252,107454.3038656252,107454.3038656252,107454.3038656252,107454.3038656252,107454.3038656252,107454.3038656252,107454.3038656252,107454.3038656252,107454.3038656252,107454.3038656252,107454.3038656252,107454.3038656252
109801.48450235464,109801.48450235464,109801.48450235464,109801.48450235464,109801.48450235464,109801.48450235464,109801.48450235464,109801.48450235464,109801.48450235464,109801.48450235464,109801.48450235464,109801.48450235464,109801.48450235464,109801.48450235464,109801.48450235464,109801.48450235464,109801.48450235464,109801.48450235464,109801.48450235464,109801.48450235464
112117.74912678056,112117.74912678056,112117.74912678056,112117.74912678056,112117.74912678056,112117.74912678056,112117.74912678056,112117.74912678056,112117.74912678056,112117.74912678056,112117.74912678056,112117.74912678056,112117.74912678056,112117.74912678056,112117.74912678056,112117.74912678056,112117.74912678056,112117.74912678056,112117.74912678056,112117.74912678056
114363.11826962029,114363.11826962029,114363.11826962029,114363.11826962029,114363.11826962029,114363.11826962029,114363.11826962029,114363.11826962029,114363.11826962029,114363.11826962029,114363.11826962029,114363.11826962029,114363.11826962029,114363.11826962029,114363.11826962029,114363.11826962029,114363.11826962029,114363.11826962029,114363.11826962029,114363.11826962029
116567.26089133606,116567.26089133606,116567.26089133606,116567.26089133606,116567.26089133606,116567.26089133606,116567.26089133606,116567.26089133606,116567.26089133606,116567.26089133606,116567.26089133606,116567.26089133606,116567.26089133606,116567.26089133606,116567.26089133606,116567.26089133606,116567.26089133606,116567.26089133606,116567.26089133606,116567.26089133606
