16.24493814144059,16.24493814144059,16.24493814144059,16.24493814144059,16.24493814144059,16.24493814144059,16.24493814144059,16.24493814144059,16.24493814144059,16.24493814144059,16.24493814144059,16.24493814144059,16.24493814144059,16.24493814144059,16.24493814144059,16.24493814144059,16.24493814144059,16.24493814144059,16.24493814144059,16.24493814144059
19.231441823302593,19.231441823302593,19.231441823302593,19.231441823302593,19.231441823302593,19.231441823302593,19.231441823302593,19.231441823302593,19.231441823302593,19.231441823302593,19.231441823302593,19.231441823302593,19.231441823302593,19.231441823302593,19.231441823302593,19.231441823302593,19.231441823302593,19.231441823302593,19.231441823302593,19.231441823302593
22.477983177658103,22.477983177658103,22.477983177658103,22.477983177658103,22.477983177658103,22.477983177658103,22.477983177658103,22.477983177658103,22.477983177658103,22.477983177658103,22.477983177658103,22.477983177658103,22.477983177658103,22.477983177658103,22.477983177658103,22.477983177658103,22.477983177658103,22.477983177658103,22.477983177658103,22.477983177658103
25.693630751922466,25.693630751922466,25.693630751922466,25.693630751922466,25.693630751922466,25.693630751922466,25.693630751922466,25.693630751922466,25.693630751922466,25.693630751922466,25.693630751922466,25.693630751922466,25.693630751922466,25.693630751922466,25.693630751922466,25.693630751922466,25.693630751922466,25.693630751922466,25.693630751922466,25.693630751922466
28.765359107241473,28.765359107241473,28.765359107241473,28.765359107241473,28.765359107241473,28.765359107241473,28.765359107241473,28.765359107241473,28.765359107241473,28.765359107241473,28.765359107241473,28.765359107241473,28.765359107241473,28.765359107241473,28.765359107241473,28.765359107241473,28.765359107241473,28.765359107241473,28.765359107241473,28.765359107241473
31.914684707854754,31.914684707854754,31.914684707854754,31.914684707854754,31.914684707854754,31.914684707854754,31.914684707854754,31.914684707854754,31.914684707854754,31.914684707854754,31.914684707854754,31.914684707854754,31.914684707854754,31.914684707854754,31.914684707854754,31.914684707854754,31.914684707854754,31.914684707854754,31.914684707854754,31.914684707854754
35.05923050794231,35.05923050794231,35.05923050794231,35.05923050794231,35.05923050794231,35.05923050794231,35.05923050794231,35.05923050794231,35.05923050794231,35.05923050794231,35.05923050794231,35.05923050794231,35.05923050794231,35.05923050794231,35.05923050794231,35.05923050794231,35.05923050794231,35.05923050794231,35.05923050794231,35.05923050794231
38.26057852743142,38.26057852743142,38.26057852743142,38.26057852743142,38.26057852743142,38.26057852743142,38.26057852743142,38.26057852743142,38.26057852743142,38.26057852743142,38.26057852743142,38.26057852743142,38.26057852743142,38.26057852743142,38.26057852743142,38.26057852743142,38.26057852743142,38.26057852743142,38.26057852743142,38.26057852743142
41.06666415352581,41.06666415352581,41.06666415352581,41.06666415352581,41.06666415352581,41.06666415352581,41.06666415352581,41.06666415352581,41.06666415352581,41.06666415352581,41.06666415352581,41.06666415352581,41.06666415352581,41.06666415352581,41.06666415352581,41.06666415352581,41.06666415352581,41.06666415352581,41.06666415352581,41.06666415352581
43.647496623712875,43.647496623712875,43.647496623712875,43.647496623712875,43.647496623712875,43.647496623712875,43.647496623712875,43.647496623712875,43.647496623712875,43.647496623712875,43.647496623712875,43.647496623712875,43.647496623712875,43.647496623712875,43.647496623712875,43.647496623712875,43.647496623712875,43.647496623712875,43.647496623712875,43.647496623712875
45.14350490021809,45.14350490021809,45.14350490021809,45.14350490021809,45.14350490021809,45.14350490021809,45.14350490021809,45.14350490021809,45.14350490021809,45.14350490021809,45.14350490021809,45.14350490021809,45.14350490021809,45.14350490021809,45.14350490021809,45.14350490021809,45.14350490021809,45.14350490021809,45.14350490021809,45.14350490021809
46.753126199195655,46.753126199195655,46.753126199195655,46.753126199195655,46.753126199195655,46.753126199195655,46.753126199195655,46.753126199195655,46.753126199195655,46.753126199195655,46.753126199195655,46.753126199195655,46.753126199195655,46.753126199195655,46.753126199195655,46.753126199195655,46.753126199195655,46.753126199195655,46.753126199195655,46.753126199195655
48.22787400268447,48.22787400268447,48.22787400268447,48.22787400268447,48.22787400268447,48.22787400268447,48.22787400268447,48.22787400268447,48.22787400268447,48.22787400268447,48.22787400268447,48.22787400268447,48.22787400268447,48.22787400268447,48.22787400268447,48.22787400268447,48.22787400268447,48.22787400268447,48.22787400268447,48.22787400268447
48.03254168007466,48.03254168007466,48.03254168007466,48.03254168007466,48.03254168007466,48.03254168007466,48.03254168007466,48.03254168007466,48.03254168007466,48.03254168007466,48.03254168007466,48.03254168007466,48.03254168007466,48.03254168007466,48.03254168007466,48.03254168007466,48.03254168007466,48.03254168007466,48.03254168007466,48.03254168007466
48.14972732944285,48.14972732944285,48.14972732944285,48.14972732944285,48.14972732944285,48.14972732944285,48.14972732944285,48.14972732944285,48.14972732944285,48.14972732944285,48.14972732944285,48.14972732944285,48.14972732944285,48.14972732944285,48.14972732944285,48.14972732944285,48.14972732944285,48.14972732944285,48.14972732944285,48.14972732944285
46.450461012814756,46.450461012814756,46.450461012814756,46.450461012814756,46.450461012814756,46.450461012814756,46.450461012814756,46.450461012814756,46.450461012814756,46.450461012814756,46.450461012814756,46.450461012814756,46.450461012814756,46.450461012814756,46.450461012814756,46.450461012814756,46.450461012814756,46.450461012814756,46.450461012814756,46.450461012814756
46.667873963032854,46.667873963032854,46.667873963032854,46.667873963032854,46.667873963032854,46.667873963032854,46.667873963032854,46.667873963032854,46.667873963032854,46.667873963032854,46.667873963032854,46.667873963032854,46.667873963032854,46.667873963032854,46.667873963032854,46.667873963032854,46.667873963032854,46.667873963032854,46.667873963032854,46.667873963032854
45.825448981420344,45.825448981420344,45.825448981420344,45.825448981420344,45.825448981420344,45.825448981420344,45.825448981420344,45.825448981420344,45.825448981420344,45.825448981420344,45.825448981420344,45.825448981420344,45.825448981420344,45.825448981420344,45.825448981420344,45.825448981420344,45.825448981420344,45.825448981420344,45.825448981420344,45.825448981420344
47.27877776986429,47.27877776986429,47.27877776986429,47.27877776986429,47.27877776986429,47.27877776986429,47.27877776986429,47.27877776986429,47.27877776986429,47.27877776986429,47.27877776986429,47.27877776986429,47.27877776986429,47.27877776986429,47.27877776986429,47.27877776986429,47.27877776986429,47.27877776986429,47.27877776986429,47.27877776986429
