precio_bolsa_COP_kWh
112.18
143.61
158.61
143.61
190.61
190.61
295.61
281.05
158.61
407.61
861.74
861.74
158.61
143.61
110.11
164.26
164.26
113.26
164.26
164.26
219.26
219.26
219.26
219.26
219.26
219.26
219.26
219.26
219.26
219.26
219.26
219.26
219.26
459.26
2224.01
219.26
730.92
459.26
164.26
165.88
165.88
165.88
165.88
165.88
216.88
165.88
165.88
165.88
165.88
216.88
216.88
165.88
216.88
217.88
292.88
217.88
217.88
355.88
455.88
355.88
217.88
217.88
216.88
181.92
181.92
181.92
181.92
181.92
181.92
181.92
181.92
181.92
181.92
181.92
218.92
181.92
181.92
181.92
218.92
251.92
251.92
276.92
305.92
251.92
305.92
276.92
251.92
234.15
234.15
234.15
234.15
234.15
234.15
215.15
215.15
215.15
215.15
215.15
215.15
215.15
215.15
215.15
234.15
234.15
234.15
243.15
250.15
250.15
259.15
259.15
259.15
233.73
233.73
233.73
233.73
233.73
233.73
233.73
233.73
233.73
233.73
233.73
233.73
233.73
233.73
233.73
243.73
282.73
324.73
324.73
334.73
324.73
324.73
324.73
324.73
234.98
234.98
183.98
232.17
234.98
248.98
248.98
248.98
248.98
248.98
289.98
248.98
248.98
289.98
289.98
289.98
291.98
335.98
336.98
858.1
858.1
454.98
291.98
289.98
242.62
246.62
246.62
242.62
246.62
253.62
253.62
246.62
246.62
246.62
253.62
292.62
292.62
292.62
292.62
292.62
294.62
292.62
338.62
860.74
338.62
338.62
292.62
267.08
186.44
186.44
186.44
186.44
186.44
280.44
280.44
232.64
280.44
280.44
280.44
280.44
280.44
280.44
292.44
336.44
353.44
345.44
455.44
534.42
534.42
454.44
285.44
280.44
272.74
272.74
271.74
268.74
272.74
278.74
278.74
278.74
278.74
274.74
278.74
278.74
278.74
278.74
278.74
283.74
283.74
283.74
343.74
283.74
283.74
278.74
278.74
278.74
183.44
183.44
183.44
183.44
183.44
183.44
183.44
183.44
183.44
183.44
183.44
183.44
183.44
183.44
230.64
263.44
267.44
270.44
334.44
452.44
276.44
270.44
270.44
263.44
239.9
239.9
239.9
239.9
239.9
239.9
179.9
108.46
101.33
101.33
108.46
179.9
239.9
239.9
239.9
239.9
244.9
249.9
335.9
403.9
403.9
335.9
274.9
249.9
268.93
268.93
252.93
252.93
252.93
268.93
273.93
278.93
298.93
278.93
278.93
278.93
278.93
293.93
298.93
298.93
298.93
298.93
334.93
453.93
453.93
298.93
298.93
278.93
260.64
260.64
260.64
260.64
260.64
277.64
262.64
260.64
266.64
261.64
277.64
282.64
282.64
282.64
298.64
333.64
342.64
342.64
502.64
855.76
502.64
342.64
298.64
282.64
260.64
260.64
260.64
260.64
260.64
277.64
262.64
260.64
266.64
261.64
277.64
282.64
282.64
282.64
298.64
333.64
342.64
342.64
502.64
855.76
502.64
342.64
298.64
282.64
279.78
279.78
279.78
268.78
279.78
279.78
279.78
279.78
279.78
279.78
279.78
279.78
279.78
302.78
303.78
309.78
335.78
335.78
344.78
857.9
344.78
344.78
303.78
302.78
353.36
353.36
343.36
343.36
353.36
353.36
353.36
353.36
353.36
353.36
353.36
353.36
353.36
353.36
393.36
393.36
398.36
398.36
527.29
2218.11
503.36
398.36
353.36
353.36
304.04
304.04
304.04
304.04
304.04
364.04
344.04
344.04
304.04
304.04
344.04
364.04
364.04
364.04
375.04
403.04
454.04
444.04
554.04
936.77
554.04
444.04
375.04
374.04
293.44
293.44
293.44
293.44
292.44
233.44
252.64
249.02
293.44
293.44
233.44
293.44
293.44
293.44
293.44
293.44
293.44
343.44
453.44
453.44
343.44
873.44
443.44
343.44
204.65
295.65
295.65
222.65
250.23
250.23
204.65
204.65
204.65
204.65
204.65
204.65
204.65
204.65
231.85
295.65
295.65
295.65
344.65
354.65
354.65
354.65
444.65
354.65
108.05
108.05
108.05
108.05
222.86
224.86
224.86
224.86
224.86
224.86
249.38
444.86
444.86
454.86
520.78
520.78
520.78
454.86
703.86
704.86
703.86
520.78
303.86
224.86
109.08
109.08
109.08
104.66
109.08
109.31
111.68
111.68
109.21
109.21
111.68
111.68
111.68
308.61
308.61
308.61
448.61
448.61
758.61
881.96
758.61
448.61
307.61
111.68
107.86
107.86
107.86
107.83
107.83
107.86
222.36
222.36
110.96
107.96
108.06
222.36
112.36
222.36
222.36
357.36
357.36
357.36
807.36
381.36
807.36
357.36
222.36
112.36
105.85
105.85
105.85
105.85
105.86
110.3
110.4
113.02
218.8
201.8
114.8
218.8
201.8
218.8
218.8
227.8
459.8
459.8
858.96
383.8
718.19
218.8
114.8
110.4
103.17
103.17
103.17
103.17
103.17
107.59
107.59
107.59
107.59
107.59
107.71
216.11
110.48
216.11
225.11
297.61
457.11
297.61
856.27
872.11
297.61
216.11
216.11
107.71
111.72
111.72
107.22
107.22
107.22
107.22
107.22
107.22
107.22
107.22
107.22
107.32
107.22
107.22
111.72
111.72
111.72
111.72
198.72
456.72
175.72
111.72
111.72
111.72
99.61
99.61
99.61
99.61
99.61
99.61
99.61
99.61
99.61
99.61
99.61
99.61
99.61
99.61
99.61
99.61
104.03
104.03
107.05
203.55
107.05
104.25
104.05
104.03
101.83
101.83
101.83
101.83
101.83
106.25
106.25
106.28
101.84
101.83
101.84
106.25
106.25
106.28
106.28
223.78
250.85
223.78
870.78
854.94
870.78
223.78
106.28
106.28
100.74
100.74
100.74
100.74
100.74
105.19
105.19
100.74
100.75
100.75
105.19
105.29
105.19
105.29
105.19
222.69
222.69
454.69
869.69
869.69
869.69
454.69
105.29
105.19
110.0
109.95
109.95
109.95
110.0
112.4
112.4
112.4
112.4
110.1
112.4
112.4
112.4
112.4
201.4
236.6
112.48
459.4
874.4
1023.33
874.4
227.4
112.4
112.4
196.76
132.76
132.76
132.76
196.76
251.84
305.76
251.84
109.84
132.76
132.76
196.76
132.76
196.76
251.84
456.76
456.76
456.76
871.76
871.76
871.76
196.76
305.76
196.76
151.63
151.63
151.63
151.63
107.1
109.71
107.23
109.71
151.63
151.63
151.63
151.63
151.63
151.63
151.63
269.63
456.63
269.63
871.63
871.63
855.79
151.63
871.63
151.63
149.99
124.99
124.99
124.99
149.99
124.99
124.99
124.99
124.99
149.99
164.99
164.99
149.99
164.99
164.99
164.99
164.99
303.99
869.99
869.99
267.99
164.99
164.99
164.99
163.12
163.12
163.12
163.12
163.12
163.12
163.12
163.12
163.12
163.12
163.12
163.12
163.12
163.12
164.12
164.12
164.12
169.12
204.12
869.12
204.12
204.12
169.12
164.12
229.06
229.06
229.06
229.06
229.06
229.06
229.06
239.06
239.06
239.06
239.06
239.06
239.06
239.06
249.06
249.06
267.06
267.06
869.06
853.22
648.27
869.06
249.06
239.06
263.84
248.84
248.84
248.84
263.84
267.83
263.84
263.84
263.84
263.84
293.84
293.84
293.84
293.84
293.84
413.84
413.84
413.84
853.01
868.84
868.84
413.84
293.84
293.84
262.78
262.78
262.78
262.78
262.78
262.78
262.78
262.78
262.78
262.78
262.78
262.78
262.78
262.78
283.78
283.78
453.78
453.78
852.94
868.78
868.78
283.78
283.78
262.78
245.56
245.56
245.56
245.56
245.56
245.56
245.56
245.56
253.56
253.56
253.56
267.56
253.56
267.56
304.76
304.76
304.76
304.76
604.56
853.72
304.76
304.76
304.76
253.56
244.35
244.35
244.35
244.35
244.35
266.35
268.35
268.35
268.35
266.35
268.35
269.28
268.35
303.55
303.55
303.55
303.55
303.55
453.35
603.35
443.35
353.35
303.55
303.55
244.26
244.26
244.26
244.26
244.26
244.26
244.26
244.26
244.26
244.26
244.26
244.26
244.26
244.26
244.26
244.26
283.26
303.26
453.26
453.26
303.26
303.26
283.26
252.26
223.68
223.68
223.68
223.68
223.68
223.68
213.68
203.68
203.68
203.68
213.68
223.68
223.68
223.68
223.68
233.68
238.18
238.18
443.68
453.68
443.68
242.68
238.18
238.18
245.18
245.18
234.18
232.38
245.18
245.18
245.18
245.18
245.18
245.18
245.18
250.18
250.18
250.18
445.18
445.18
445.18
455.18
854.34
854.34
646.42
445.18
250.18
250.18
254.08
254.08
254.08
254.08
254.08
254.08
254.08
254.08
254.08
254.08
254.08
254.08
254.08
304.08
304.08
352.08
454.08
454.08
853.24
853.24
645.63
304.08
254.08
254.08
254.08
254.08
254.08
254.08
254.08
254.08
254.08
254.08
254.08
254.08
254.08
254.08
254.08
304.08
304.08
352.08
454.08
454.08
853.24
853.24
645.63
304.08
254.08
254.08
383.23
323.23
323.23
288.23
323.23
383.23
383.23
351.23
383.23
383.23
383.23
383.23
383.23
383.23
403.23
403.23
403.23
403.23
852.39
852.39
645.12
403.23
383.23
383.23
360.91
360.91
360.91
360.91
360.91
400.91
400.91
400.91
400.91
400.91
501.91
400.91
400.91
501.91
501.91
501.91
501.91
638.48
1229.18
850.07
638.48
501.91
501.91
501.91
400.09
400.09
400.09
400.09
400.09
400.09
400.09
400.09
400.09
400.09
400.09
400.09
401.09
401.09
500.09
600.09
601.09
601.09
861.09
861.09
601.09
451.09
401.09
400.09
222.82
222.82
222.82
222.82
222.82
222.82
222.82
222.82
222.82
222.82
222.82
222.82
222.82
222.82
222.82
252.82
402.82
402.82
602.82
602.82
601.82
402.82
252.82
222.82
401.59
261.59
261.59
261.59
261.59
261.59
261.59
261.59
261.59
261.59
261.59
261.59
261.59
261.59
261.59
261.59
401.59
402.59
402.59
402.59
402.59
402.59
402.59
401.59
109.05
109.05
109.05
109.05
233.17
275.97
275.97
274.97
275.97
275.97
275.97
275.97
275.97
275.97
394.97
405.97
405.97
604.97
865.97
604.97
455.97
405.97
275.97
275.97
108.55
108.55
108.55
108.55
108.55
255.47
255.47
255.47
255.47
232.67
255.47
255.47
255.47
255.47
255.47
255.47
255.47
290.47
865.47
525.47
455.47
290.47
255.47
255.47
108.49
108.49
107.53
108.49
235.79
258.59
258.59
258.59
108.49
108.49
258.59
258.59
258.59
258.59
258.59
258.59
293.59
458.59
807.59
822.94
807.59
458.59
293.59
258.59
107.86
107.86
107.86
107.86
107.86
234.58
234.58
234.58
234.58
234.58
234.58
234.58
234.58
234.58
234.58
234.58
258.58
459.58
823.94
823.94
708.58
459.58
294.58
234.58
233.2
233.2
233.2
233.2
233.2
233.4
276.2
268.37
276.2
233.2
233.2
276.2
276.2
276.2
276.2
291.2
291.2
291.2
605.2
705.2
456.2
291.2
276.2
233.2
181.02
181.02
181.02
181.02
181.02
181.02
181.02
181.02
181.02
204.02
204.02
204.02
204.02
233.22
181.02
225.02
255.02
266.02
456.02
276.02
276.02
266.02
233.22
233.22
224.2
224.2
224.2
224.2
224.2
224.2
224.2
107.48
107.48
102.6
107.48
111.04
224.2
224.2
224.2
224.2
224.2
229.2
279.2
279.2
279.2
279.2
229.2
224.2
107.23
102.35
102.35
102.35
107.23
206.96
223.96
223.96
223.96
223.96
223.96
223.96
223.96
223.96
243.96
307.96
243.96
307.96
458.96
307.96
307.96
307.96
243.96
223.96
231.1
231.1
231.1
228.1
231.1
231.1
231.1
231.1
231.1
231.1
231.1
231.1
231.1
231.1
231.1
244.1
279.1
329.1
459.1
459.1
279.1
279.1
279.1
244.1
231.18
231.18
109.35
106.99
107.45
229.18
229.18
229.18
229.18
229.18
231.18
231.18
231.18
231.18
231.18
239.18
239.18
239.18
459.18
459.18
231.18
231.18
231.18
231.18
197.46
197.46
197.46
197.46
197.46
197.46
197.46
197.46
197.46
197.46
197.46
197.46
197.46
197.46
197.46
197.46
231.46
451.46
456.46
451.46
240.71
231.46
200.46
197.46
207.56
116.56
109.95
109.95
109.96
114.37
114.84
114.84
116.56
165.56
165.56
165.56
165.56
207.56
207.56
207.56
220.56
221.56
276.56
276.56
220.56
207.56
207.56
207.56
102.49
102.49
102.49
102.49
102.49
102.49
102.49
102.49
102.49
102.49
102.49
106.91
107.37
107.37
109.74
109.74
200.09
200.09
200.09
200.09
200.09
200.09
109.74
102.49
103.77
103.77
103.77
103.77
103.77
103.77
103.77
103.77
103.77
103.77
103.77
103.77
103.77
103.77
103.77
103.77
103.77
108.19
145.37
145.37
110.37
108.65
108.19
108.19
103.26
103.26
103.26
103.26
103.26
103.26
103.26
103.26
103.26
103.26
103.26
103.26
103.26
103.26
103.26
103.26
107.46
110.36
129.86
134.86
129.86
129.86
110.36
108.14
104.41
104.41
104.41
104.41
104.41
108.62
108.62
108.62
108.62
108.62
108.62
109.3
109.3
111.62
116.02
116.02
151.02
151.02
461.02
461.02
151.02
151.02
116.02
111.62
99.85
99.85
99.85
99.85
104.06
104.73
104.06
104.73
104.73
104.73
106.33
111.46
106.33
146.46
146.46
146.46
146.46
186.46
820.81
820.81
204.46
146.46
146.46
104.73
110.78
110.78
110.1
110.1
110.78
111.5
111.5
111.5
111.5
111.5
111.5
111.5
111.5
111.5
111.5
117.5
117.5
462.5
826.85
463.5
210.5
111.5
111.5
111.5
107.35
107.35
107.35
107.35
108.03
108.03
108.75
108.75
108.03
108.03
108.03
108.75
108.75
108.75
108.75
114.75
114.75
236.95
460.75
460.75
459.75
110.48
108.75
108.75
109.12
108.84
108.84
108.84
109.12
109.12
108.84
108.84
108.84
108.84
108.84
108.84
108.84
108.84
108.84
109.12
115.84
190.84
360.84
360.84
360.84
360.84
190.84
115.84
105.63
105.63
105.16
105.16
105.16
105.16
105.16
100.74
100.74
100.74
100.74
105.16
105.16
105.16
105.16
105.16
105.63
147.35
182.35
182.35
182.35
182.35
147.35
117.35
102.56
102.56
102.56
102.56
102.56
105.48
105.48
105.48
105.48
105.48
105.48
105.48
105.48
105.48
105.48
107.44
144.16
144.16
823.51
248.16
139.16
111.16
105.48
105.48
106.18
106.18
106.18
106.18
106.18
106.18
106.19
108.14
108.14
106.19
106.19
108.14
106.19
108.14
124.86
124.86
124.86
144.86
824.21
824.21
250.86
124.86
124.86
124.86
106.18
106.18
106.18
106.18
106.18
106.18
106.19
108.14
108.14
106.19
106.19
108.14
106.19
108.14
124.86
124.86
124.86
144.86
824.21
824.21
250.86
124.86
124.86
124.86
108.34
108.34
108.34
108.34
108.34
112.01
112.01
112.01
112.01
110.29
112.01
112.41
112.41
112.41
112.41
147.01
147.01
152.01
152.01
152.01
152.01
152.01
112.41
112.41
105.1
105.1
102.17
102.17
105.1
105.1
105.1
105.1
105.1
105.1
105.1
105.1
105.1
105.1
107.06
143.78
198.78
198.78
458.78
198.78
198.78
118.78
107.06
105.1
103.52
103.52
103.52
103.52
103.52
104.2
104.2
104.2
103.52
103.52
104.2
104.2
104.2
105.48
117.31
117.31
142.2
205.2
205.2
205.2
205.2
117.31
117.31
117.31
106.31
106.31
106.31
106.31
106.31
106.31
106.31
106.31
106.31
106.31
108.27
109.1
109.1
109.1
109.1
109.1
109.1
117.99
174.99
139.99
139.99
117.99
109.1
109.1
103.5
103.5
103.5
103.5
103.5
103.5
100.57
100.57
100.57
100.57
100.57
100.57
100.57
100.57
103.5
103.5
103.5
103.89
105.46
105.46
103.89
103.89
103.89
103.5
103.16
103.16
103.16
103.16
103.16
103.16
103.16
103.16
106.09
106.09
103.16
103.16
103.16
103.16
106.09
106.09
106.77
108.05
108.05
108.05
108.05
106.77
106.09
103.16
107.64
107.64
107.64
107.64
107.64
110.57
107.64
107.65
110.57
107.64
110.57
111.25
111.25
112.16
112.16
112.16
112.53
112.53
828.6
464.25
464.25
112.53
112.16
111.25
102.7
102.7
102.7
102.7
102.7
102.7
102.7
102.7
103.19
103.19
103.19
103.19
103.19
103.19
103.19
103.19
103.38
104.66
436.38
116.38
104.66
103.38
103.19
102.7
103.22
103.22
103.22
105.21
105.21
105.21
105.21
105.21
105.21
105.21
105.21
105.21
105.21
105.21
106.14
106.14
108.1
108.1
119.82
119.82
119.82
106.82
106.14
105.21
104.2
104.2
104.2
101.73
104.2
104.2
104.2
104.2
104.2
104.2
104.2
104.2
104.2
104.2
104.2
104.66
104.66
104.66
106.62
105.34
104.66
104.66
104.66
104.2
98.2
98.2
98.2
98.2
98.2
98.2
98.2
98.2
98.2
98.2
98.2
98.2
98.2
98.2
98.2
98.2
101.13
106.22
793.35
793.35
101.13
101.13
101.13
98.2
101.2
100.79
100.79
100.79
100.79
100.79
97.86
97.86
97.86
97.86
97.86
97.86
97.86
100.79
101.2
101.2
104.2
104.2
115.2
115.2
115.2
115.2
106.39
104.2
98.24
98.24
98.24
98.24
98.24
98.24
98.24
98.24
98.24
98.24
98.24
98.24
98.24
100.09
100.09
101.17
110.59
115.59
116.59
116.59
116.59
116.59
110.59
101.17
99.31
99.31
99.31
99.31
99.31
101.65
101.65
102.23
111.65
111.65
116.65
121.65
111.65
116.65
122.65
122.65
122.65
122.65
794.46
794.46
296.65
122.65
122.65
121.65
105.56
105.56
105.56
105.56
105.56
113.56
113.56
113.56
113.56
108.41
113.56
124.56
123.56
113.56
123.56
124.56
124.56
124.56
1079.64
796.37
288.56
124.56
124.56
123.56
121.44
121.44
121.44
121.44
121.44
121.44
121.44
121.44
121.44
121.44
121.44
122.65
122.65
122.65
124.65
134.65
134.65
134.65
792.46
792.46
254.65
124.65
124.65
122.65
133.57
140.57
140.57
133.57
140.57
155.57
155.57
155.57
155.57
155.57
252.57
253.57
252.57
155.57
252.57
262.6
262.6
262.6
791.38
262.6
262.6
262.6
262.6
155.57
135.26
135.26
135.26
135.26
143.26
143.26
135.26
135.26
134.26
134.26
143.26
143.26
155.26
155.26
155.26
159.2
159.2
159.2
793.06
275.26
159.2
159.2
159.2
155.26
142.37
142.37
142.37
142.37
142.37
142.37
142.37
135.37
135.37
135.37
135.37
141.37
142.37
142.37
142.37
146.37
151.37
152.37
164.37
164.37
164.37
164.37
151.37
146.37
149.16
158.16
149.16
158.16
174.16
174.16
174.16
174.16
174.16
174.16
174.16
174.16
174.16
253.16
274.16
274.16
274.16
274.16
791.97
285.06
791.97
274.16
253.16
174.16
181.75
212.09
250.75
212.09
212.09
251.75
251.75
274.61
274.61
274.61
274.61
274.61
274.61
274.61
281.75
281.75
282.65
789.56
789.56
789.56
789.56
281.75
274.61
274.61
251.03
251.03
212.36
212.36
273.03
273.03
273.03
273.03
273.03
273.03
282.03
282.03
282.03
282.03
282.03
295.03
295.03
402.03
789.83
402.03
295.03
295.03
282.03
282.03
181.29
181.29
181.29
181.29
181.29
281.29
181.29
265.19
265.19
181.29
281.29
281.29
281.29
281.29
286.29
315.49
315.49
315.49
739.57
739.57
315.49
315.49
286.29
281.29
278.9
266.11
266.11
180.9
220.24
282.4
282.4
282.4
282.4
282.4
282.4
282.4
282.4
282.4
288.9
315.5
315.5
315.5
609.9
315.5
315.5
315.5
288.9
285.9
181.37
181.37
181.37
181.37
181.37
214.27
181.37
181.37
220.71
259.37
270.37
270.37
270.37
270.87
281.77
270.87
281.77
281.77
299.37
281.77
281.77
281.77
270.87
270.37
112.16
183.48
183.48
183.48
183.48
183.48
108.06
108.06
108.06
108.06
183.48
108.06
183.48
183.48
183.48
222.48
222.48
223.68
227.48
227.48
223.68
223.68
223.68
222.48
154.33
154.33
154.33
154.33
154.33
175.33
105.02
99.91
99.91
99.91
154.33
175.33
175.33
175.33
175.33
209.73
209.73
226.33
319.33
374.33
276.2
226.33
209.73
209.73
103.22
103.22
103.22
103.22
103.22
103.22
103.22
106.14
106.14
106.14
106.14
106.14
106.14
109.03
200.56
259.56
380.56
380.56
798.37
798.37
627.04
259.56
214.46
106.14
103.22
103.22
103.22
103.22
103.22
103.22
103.22
106.14
106.14
106.14
106.14
