-2571121.4736304674,-2710925.0562531427,-2794807.2058267575,-2850728.638875831,-2990532.221498508,-3130335.8041211944,-3270139.3867438715,-3409942.969366554
167340.09047740698,161031.62942944095,157246.55280066095,154723.16838147677,148414.7073335126,142106.2462855447,135797.78523758054,129489.3241896145
448524.7380100582,445093.44071629085,443034.6623400301,441662.1434225235,438230.8461287543,434799.548834987,431368.2515412178,427936.9542474523
12454.412915470079,-6318.798761293292,-17582.72576735355,-25092.010438058525,-43865.222114821896,-62638.43379158713,-81411.64546835236,-100184.85714511387
154573.56503467448,139924.44255306944,131134.96906410716,125275.32007146627,110626.19758986309,95977.07510825805,81327.95262665488,66678.83014504984
