date,humidity,windSpeed,irradiance,temperature,precipitation,windDirection,batteryVoltage
2025-07-10 15:45:53,82.900002,0.34,132.490005,14.9,0,105.830002,13.96
2025-07-10 15:47:53,84.400002,1.01,155.240005,15,0,28.799999,13.98
2025-07-10 15:49:53,82.5,0.67,190.490005,15,0,28.799999,14
2025-07-10 15:51:53,83.099998,0,202.919998,15,0,28.799999,14.04
2025-07-10 15:55:53,83.300003,0,180.389999,15.3,0,93.720001,14.02
2025-07-10 15:57:53,82.599998,0.34,165.119995,15.5,0,145.339996,14.04
2025-07-10 15:59:53,82.300003,0,150.369995,15.5,0,145.339996,14.01
2025-07-10 16:01:53,82.699997,0,151.649994,15.4,0,103.949997,14.01
2025-07-10 16:03:53,83,0.67,156.660004,15.4,0,40.130001,14.02
2025-07-10 16:05:53,79.699997,0.34,174.779999,15.4,0,35.900002,14.01
2025-07-10 16:09:53,79.199997,0.34,173.729996,15.3,0,29.4,14.01
2025-07-10 16:11:53,80.199997,0.34,164.369995,15.3,0,29.4,14.04
2025-07-10 16:13:53,81.099998,0.67,151.419998,15.3,0,29.389999,14
2025-07-10 16:15:53,81.800003,0,148.729996,15.3,0,29.4,14.02
2025-07-10 16:17:53,81.900002,0,151.800003,15.2,0,292.959991,14.01
2025-07-10 16:21:53,82.900002,0,137.800003,15.3,0,330.350006,14.02
2025-07-10 16:23:53,81.099998,0,123.580002,15.4,0,190.119995,14.01
2025-07-10 16:25:53,82.800003,0,113.400002,15.3,0,190.199997,14.01
2025-07-10 16:27:53,79.199997,0,114.220001,15.3,0,198.649994,14.02
2025-07-10 16:29:53,79.199997,0,124.550003,15.4,0,162.25,14.02
2025-07-10 16:31:53,81.099998,0,127.169998,15.3,0,156.929993,14.02
2025-07-10 16:35:53,83.300003,0,108.230003,15.1,0,263.369995,14.02
2025-07-10 16:37:53,82,0.67,100.75,15.2,0,129.039993,14.03
2025-07-10 16:39:53,79,0.67,88.620003,15,0,241.919998,14.02
2025-07-10 16:41:53,79.699997,0.67,80.839996,14.9,0,139.880005,14.02
2025-07-10 16:43:53,82.300003,0,75.669998,14.9,0,152,14.04
2025-07-10 16:45:53,80.900002,0,86.080002,14.8,0,149.410004,14.03
2025-07-10 16:47:53,79.800003,0,95.660004,14.7,0,149.369995,14.02
2025-07-10 16:49:53,82.400002,0,92.290001,14.6,0,149.399994,14.02
2025-07-10 16:51:53,80.400002,0,92.660004,14.5,0,228.369995,14.03
2025-07-10 16:53:53,81.699997,0.67,91.32,14.5,0,248.960007,14.01
2025-07-10 16:55:53,79.599998,0.34,85.779999,14.5,0,249.449997,14.02
2025-07-10 16:57:53,81.099998,0,79.57,14.6,0,105.739998,14.02
2025-07-10 17:01:53,82.699997,1.01,72.309998,14.7,0,155.050003,14.01
2025-07-10 17:03:53,81.5,0.34,69.760002,14.7,0,159.940002,14.01
2025-07-10 17:05:53,80.5,0.67,69.610001,14.6,0,159.929993,14.03
2025-07-10 17:07:53,83.599998,0,68.410004,14.4,0,159.940002,14.01
2025-07-10 17:09:53,80.699997,0.34,67.889999,14.3,0,159.910004,14.04
2025-07-10 17:11:53,83.400002,1.01,70.059998,14.2,0,249.440002,14.06
2025-07-10 17:13:53,82,0.34,74.849998,14.1,0,273.380005,14.05
2025-07-10 17:15:53,83.5,1.01,77.989998,14,0,259.450012,14.06
2025-07-10 17:17:53,84.800003,1.01,80.089996,14,0,231.559998,14.06
2025-07-10 17:19:53,84.900002,1.01,83.160004,14.1,0,238.729996,14.05
2025-07-10 17:21:53,83,0,89.449997,14.1,0,156.630005,14.06
2025-07-10 17:23:53,85.800003,0.67,92.660004,14.2,0,251.770004,14.05
2025-07-10 17:27:53,84.800003,1.01,81.959999,14.2,0,286.959991,14.04
2025-07-10 17:29:53,85.300003,0.67,77.25,14.2,0,257.369995,14.06
2025-07-10 17:31:53,83.699997,0,80.839996,14.1,0,261.079987,14.06
2025-07-10 17:33:53,86.099998,0.34,84.059998,14.1,0,126.650002,14.04
2025-07-10 17:35:53,86.400002,0,85.330002,14.1,0,132.800003,14.05
2025-07-10 17:37:53,85.699997,0,84.43,14.1,0,150.550003,14.04
2025-07-10 17:39:53,84.5,0,78.290001,14.2,0,185.779999,14.05
2025-07-10 17:41:53,84.800003,0,68.559998,14.2,0,185.779999,14.05
2025-07-10 17:43:53,86.5,0,62.950001,14.2,0,185.699997,14.06
2025-07-10 17:45:53,84,0,61.75,14.3,0,153.339996,14.05
2025-07-10 17:47:53,83.300003,0,54.419998,14.3,0,184.399994,14.06
2025-07-10 17:49:53,83.099998,0,45.959999,14.3,0,218.139999,14.06
2025-07-10 17:53:53,84.099998,0,37.720001,14.2,0,167.199997,14.05
2025-07-10 17:55:53,85.400002,0.34,35.400002,14.2,0,333.119995,14.09
2025-07-10 17:57:53,83.599998,0.34,34.43,14.1,0,283.429993,14.06
2025-07-10 17:59:53,83,0.34,28.889999,14.1,0,284.73999,13.54
2025-07-10 18:01:53,81.400002,1.34,25.299999,14,0,244.660004,13.38
2025-07-10 18:03:53,81.699997,0,20.129999,13.9,0,204.190002,13.33
2025-07-10 18:05:53,83.300003,0,20.280001,13.9,0,189.009995,13.29
2025-07-10 18:07:53,83.400002,0.34,18.110001,13.9,0,204.869995,13.24
2025-07-10 18:09:53,81.800003,0,14.6,13.9,0,242.130005,13.2
2025-07-10 18:11:53,83.300003,0,11.98,13.9,0,132.380005,13.16
2025-07-10 18:13:53,84.300003,0.67,10.25,13.9,0,149.559998,13.13
2025-07-10 18:15:53,83.599998,0.67,8.98,13.7,0,126.669998,13.11
2025-07-10 18:19:53,83.599998,0,5.99,13.6,0,170.440002,13.1
2025-07-10 18:21:53,83,0,5.61,13.6,0,155.660004,13.1
2025-07-10 18:23:53,86.400002,0,5.16,13.6,0,142.169998,13.1
2025-07-10 18:25:53,83.900002,0,4.27,13.6,0,142.160004,13.09
2025-07-10 18:27:53,85.300003,0.67,3.59,13.5,0,142.160004,13.09
2025-07-10 18:29:53,83.300003,0,2.92,13.5,0,142.160004,13.09
2025-07-10 18:31:53,84,0,2.84,13.5,0,139.460007,13.08
2025-07-10 18:33:53,84.599998,0,2.69,13.5,0,139.460007,13.08
2025-07-10 18:35:53,85.300003,0,3.29,13.4,0,167.479996,13.08
2025-07-10 18:37:53,86.199997,0.34,3.37,13.5,0,170.389999,13.08
2025-07-10 18:39:53,86.199997,0,3.44,13.5,0,170.389999,13.08
2025-07-10 18:41:53,84.400002,0.67,3.74,13.5,0,224.110001,13.08
2025-07-10 18:45:53,86,1.01,3.74,13.5,0,275.320007,13.08
2025-07-10 18:47:53,87.400002,1.01,4.19,13.4,0,268.940002,13.08
2025-07-10 18:49:53,87.5,0.67,4.57,13.3,0,275.279999,13.07
2025-07-10 18:51:53,88.199997,0,4.87,13.3,0,218.240005,13.07
2025-07-10 18:53:53,87.199997,0,5.69,13.2,0,216.220001,13.07
2025-07-10 18:55:53,87.5,0.34,5.31,13.1,0,269.410004,13.07
2025-07-10 18:57:53,87.5,0,4.34,13.1,0,271.940002,13.07
2025-07-10 18:59:53,88,0.34,4.64,13.1,0,267.940002,13.07
2025-07-10 19:01:53,87.599998,0,4.57,13,0,142.839996,13.07
2025-07-10 19:03:53,89.400002,0,4.57,13,0,142.839996,13.07
2025-07-10 19:05:53,87.199997,0,5.01,13,0,142.839996,13.07
2025-07-10 19:07:53,87.099998,0,5.61,13,0,142.839996,13.07
2025-07-10 19:11:53,86.599998,0,6.21,13,0,142.809998,13.06
2025-07-10 19:13:53,87.199997,0,6.81,13,0,204.559998,13.06
2025-07-10 19:15:53,85.900002,0.67,7.19,13,0,258.369995,13.06
2025-07-10 19:17:53,83.599998,0,8.16,13,0,258.369995,13.06
2025-07-10 19:19:53,84,0,9.13,13,0,217.350006,13.06
2025-07-10 19:21:53,85,1.34,11.15,13,0,149.990005,13.06
2025-07-10 19:23:53,84.599998,0.67,10.48,12.9,0,217.190002,13.06
2025-07-10 19:25:53,85.199997,1.34,7.49,12.9,0,253.160004,13.06
2025-07-10 19:27:53,85.400002,0.67,4.94,12.8,0,240.139999,13.06
2025-07-10 19:29:53,86.099998,1.34,4.04,12.7,0,249.910004,13.06
2025-07-10 19:31:53,86.900002,0,3.74,12.7,0,156.529999,13.06
2025-07-10 19:33:53,87.699997,0,3.89,12.7,0,235.449997,13.06
2025-07-10 19:39:53,87.5,0.67,4.04,12.8,0,169.160004,13.05
2025-07-10 19:41:53,87.599998,1.34,4.19,12.8,0,138.5,13.06
2025-07-10 19:43:53,86.900002,0.67,3.97,12.9,0,170.169998,13.06
2025-07-10 19:45:53,86.400002,0.34,4.27,12.9,0,162.270004,13.06
2025-07-10 19:47:53,87.599998,1.68,4.04,12.8,0,152.300003,13.06
2025-07-10 19:49:53,86.199997,0.34,3.97,12.9,0,213.490005,13.06
2025-07-10 19:51:53,86.199997,0.67,4.19,12.8,0,137.389999,13.06
2025-07-10 19:53:53,86.300003,0.34,4.19,12.8,0,121.300003,13.05
2025-07-10 19:55:53,85.400002,1.34,4.42,12.7,0,142.880005,13.05
2025-07-10 19:57:53,87,0.67,4.27,12.7,0,194.820007,13.06
2025-07-10 19:59:53,85.900002,0.34,4.19,12.7,0,163.550003,13.05
2025-07-10 20:03:53,86,0,4.12,12.7,0,153.669998,13.05
2025-07-10 20:05:53,85.300003,0,4.19,12.8,0,183.759995,13.05
2025-07-10 20:09:53,84.5,1.01,4.42,12.9,0,135.009995,13.05
2025-07-10 20:11:53,83.5,0.67,4.27,12.8,0,112.25,13.05
2025-07-10 20:13:53,85.300003,0.34,4.27,12.8,0,112.279999,13.05
2025-07-10 20:15:53,86.599998,0.34,4.04,12.8,0,136.100006,13.05
2025-07-10 20:17:53,88,0.34,3.97,12.6,0,167.740005,13.05
2025-07-10 20:19:53,87.699997,0,2.99,12.5,0,167.740005,13.05
2025-07-10 20:21:53,87.699997,1.01,2.4,12.5,0,141.440002,13.05
2025-07-10 20:23:53,89.800003,1.01,2.47,12.5,0,143.960007,13.05
2025-07-10 20:25:53,90.099998,0,2.69,12.5,0,154.380005,13.05
2025-07-10 20:29:53,87.400002,0.34,2.77,12.5,0,134.179993,13.05
2025-07-10 20:31:53,86.5,0.67,2.69,12.5,0,136.300003,13.04
2025-07-10 20:33:53,85.900002,1.68,2.77,12.5,0,177.350006,13.05
2025-07-10 20:35:53,82.900002,0.34,2.69,12.7,0,149.990005,13.04
2025-07-10 20:37:53,83,1.01,2.69,12.8,0,172.940002,13.05
2025-07-10 20:39:53,82.199997,0.34,2.77,12.9,0,172.470001,13.04
2025-07-10 20:41:53,82.400002,0.34,2.84,12.9,0,165.460007,13.04
2025-07-10 20:43:53,82.199997,0,2.69,12.9,0,230.029999,13.04
2025-07-10 20:45:53,82.599998,1.34,2.69,12.8,0,154.380005,13.04
2025-07-10 20:47:53,81.400002,2.01,2.92,12.8,0,174.75,13.04
2025-07-10 20:49:53,78.699997,1.34,2.62,12.8,0,182.520004,13.04
2025-07-10 20:51:53,79,2.35,2.69,13,0,177.679993,13.04
2025-07-10 20:55:53,76.199997,1.01,2.62,13.1,0,242.050003,13.04
2025-07-10 20:57:53,77.5,0.67,2.84,13.1,0,255.410004,13.04
2025-07-10 20:59:53,79.5,1.01,2.62,13.1,0,189.479996,13.04
2025-07-10 21:01:53,80.599998,0.34,2.69,13,0,173.770004,13.04
2025-07-10 21:03:53,81.599998,0.67,2.99,12.8,0,231.160004,13.04
2025-07-10 21:05:53,80.699997,1.34,2.92,12.8,0,145.460007,13.04
2025-07-10 21:07:53,81.5,0.67,2.92,12.7,0,169.660004,13.04
2025-07-10 21:09:53,81.800003,0.67,2.54,12.7,0,158.289993,13.04
2025-07-10 21:11:53,81.199997,0.34,2.99,12.7,0,156.410004,13.04
2025-07-10 21:13:53,81.699997,0.34,2.54,12.7,0,261.929993,13.04
2025-07-10 21:15:53,80.900002,1.01,2.69,12.7,0,150.490005,13.04
2025-07-10 21:17:53,81.099998,0.67,2.77,12.7,0,202.919998,13.04
2025-07-10 21:21:53,80.300003,2.68,2.84,12.7,0,244.100006,13.04
2025-07-10 21:23:53,79.199997,2.01,2.92,12.7,0,266.369995,13.04
2025-07-10 21:25:53,78.300003,1.68,2.84,12.8,0,252.679993,13.04
2025-07-10 21:27:53,78.099998,1.68,2.62,12.9,0,257.549988,13.04
2025-07-10 21:29:53,78.300003,1.34,2.77,12.9,0,247.399994,13.04
2025-07-10 21:31:53,78.199997,1.01,2.84,12.9,0,274.049988,13.03
2025-07-10 21:33:53,78.699997,2.35,2.69,12.9,0,250.720001,13.03
2025-07-10 21:35:53,78.199997,1.01,2.62,12.9,0,276.670013,13.04
2025-07-10 21:37:53,78.800003,0,2.84,12.9,0,277.359985,13.03
2025-07-10 21:39:53,78.900002,0,2.69,12.9,0,292.869995,13.03
2025-07-10 21:41:53,79.699997,0,2.77,13,0,292.869995,13.04
2025-07-10 21:43:53,80.099998,0.34,2.62,13,0,153.070007,13.04
2025-07-10 21:47:53,79.599998,1.01,2.84,13,0,150.449997,13.03
2025-07-10 21:49:53,79.400002,0.67,2.77,12.9,0,243.100006,13.03
2025-07-10 21:51:53,79.400002,1.68,2.62,12.9,0,237.520004,13.03
2025-07-10 21:53:53,79.900002,0.34,2.69,12.9,0,296.109985,13.03
2025-07-10 21:55:53,80.400002,0.34,2.69,12.9,0,279.519989,13.03
2025-07-10 21:57:53,80.900002,0,2.77,12.9,0,230.210007,13.03
2025-07-10 21:59:53,80.900002,0.67,2.77,12.9,0,252.070007,13.03
2025-07-10 22:01:53,80.599998,1.34,2.69,12.8,0,230.669998,13.03
2025-07-10 22:03:53,80,0,2.69,12.8,0,295.339996,13.03
2025-07-10 22:05:53,80.300003,0,2.84,12.8,0,319.790009,13.03
2025-07-10 22:07:53,80.599998,0,2.84,12.8,0,319.790009,13.03
2025-07-10 22:09:53,81.900002,0.67,2.84,12.8,0,168.440002,13.03
2025-07-10 22:13:53,83,1.01,2.84,12.6,0,131.949997,13.03
2025-07-10 22:15:53,84,1.34,2.69,12.5,0,161.089996,13.03
2025-07-10 22:17:53,83.400002,0.67,2.62,12.4,0,180.5,13.02
2025-07-10 22:19:53,82.699997,0.34,2.77,12.3,0,191.050003,13.03
2025-07-10 22:21:53,83.5,0.67,2.99,12.4,0,155.100006,13.02
2025-07-10 22:23:53,82.599998,0,2.77,12.4,0,154.639999,13.02
2025-07-10 22:25:53,84,0.34,2.92,12.5,0,222,13.03
2025-07-10 22:27:53,82.5,1.01,2.62,12.5,0,160.699997,13.03
2025-07-10 22:29:53,83.199997,0.34,2.92,12.5,0,179.690002,13.03
2025-07-10 22:31:53,83.599998,1.68,2.84,12.5,0,141.410004,13.03
2025-07-10 22:33:53,82.699997,1.68,2.69,12.5,0,150.25,13.02
2025-07-10 22:35:53,81.800003,1.68,2.77,12.5,0,146.509995,13.02
2025-07-10 22:39:53,81.599998,0,2.69,12.5,0,155.929993,13.02
2025-07-10 22:41:53,82.300003,0,2.92,12.5,0,137.440002,13.02
2025-07-10 22:43:53,82.400002,0.67,2.84,12.5,0,143.990005,13.02
2025-07-10 22:45:53,82.5,0,2.84,12.5,0,143.990005,13.02
2025-07-10 22:47:53,82.300003,0,2.84,12.5,0,247.169998,13.02
2025-07-10 22:49:53,82,0.34,2.92,12.5,0,258.179993,13.02
2025-07-10 22:51:53,81.699997,0,2.92,12.5,0,259.269989,13.02
2025-07-10 22:53:53,82.199997,0,3.29,12.5,0,202.649994,13.02
2025-07-10 22:55:53,83.900002,0,2.92,12.5,0,202.639999,13.02
2025-07-10 22:57:53,84,0,2.84,12.5,0,201.860001,13.02
2025-07-10 22:59:53,83.599998,0.67,2.99,12.3,0,151.389999,13.02
2025-07-10 23:01:53,84.300003,0,9.36,12.2,0,151.380005,13.02
2025-07-10 23:05:53,86.099998,0,15.49,11.9,0,151.399994,13.02
2025-07-10 23:07:53,86.599998,0,8.68,11.9,0,151.360001,13.02
2025-07-10 23:09:53,86.300003,0,7.56,11.9,0,154.229996,13.02
2025-07-10 23:11:53,85.699997,0,7.34,11.9,0,156.070007,13.02
2025-07-10 23:13:53,85.400002,0,7.26,11.9,0,156.070007,13.02
2025-07-10 23:15:53,85.599998,0,7.19,11.9,0,156.860001,13.02
2025-07-10 23:17:53,85.599998,0,7.11,11.9,0,156.860001,13.02
2025-07-10 23:19:53,84.900002,0,7.04,11.9,0,156.860001,13.02
2025-07-10 23:21:53,85.099998,1.34,7.26,11.9,0,129.889999,13.01
2025-07-10 23:23:53,85.699997,1.68,6.96,11.9,0,148.660004,13.01
2025-07-10 23:25:53,86.800003,2.68,7.56,11.7,0,137.839996,13.01
2025-07-10 23:27:53,88.099998,1.68,30.91,11.6,0,147.639999,13.01
2025-07-10 23:31:53,88.5,1.01,127.400002,11.3,0,151.940002,13.01
2025-07-10 23:33:53,88.099998,1.34,156.889999,11.3,0,141.630005,13.01
2025-07-10 23:35:53,88.400002,2.01,1.5,11.3,0,146.259995,13.01
2025-07-10 23:37:53,88.699997,1.34,1.42,11.3,0,147.970001,13.01
2025-07-10 23:39:53,88.900002,0.34,1.5,11.3,0,148,13.01
2025-07-10 23:41:53,88.699997,0.34,1.35,11.3,0,139.550003,13
2025-07-10 23:43:53,89.099998,0.34,1.42,11.3,0,139.539993,13.01
2025-07-10 23:45:53,88.199997,0.67,1.27,11.4,0,139.529999,13
2025-07-10 23:47:53,87.900002,0,1.57,11.4,0,139.550003,13
2025-07-10 23:49:53,88.400002,0.67,1.42,11.4,0,139.5,13
2025-07-10 23:51:53,88.5,1.01,1.35,11.4,0,139.550003,13
2025-07-10 23:53:53,88.300003,1.01,1.35,11.3,0,151.149994,13
2025-07-10 23:57:53,89.699997,1.01,1.27,11.1,0,142.960007,13
2025-07-10 23:59:53,89.199997,0,1.42,11.1,0,159.100006,13
2025-07-11 00:01:53,89,0.67,0.97,11.1,0,140.020004,13
2025-07-11 00:03:53,88.199997,0.67,1.35,11.3,0,140.139999,13
2025-07-11 00:05:53,88,0.34,1.35,11.3,0,139.919998,13
2025-07-11 00:07:53,87.5,0,1.27,11.2,0,139.940002,13
2025-07-11 00:09:53,87.800003,0.67,1.42,11.1,0,168.050003,13
2025-07-11 00:11:53,88.199997,0,1.5,11.1,0,168.070007,13
2025-07-11 00:13:53,88.599998,0,1.72,11,0,168.070007,13
2025-07-11 00:15:53,88.699997,0,1.87,11,0,168.070007,13
2025-07-11 00:17:53,89,0.34,2.02,11.1,0,168.070007,13
2025-07-11 00:19:53,88.699997,0,2.1,11.1,0,168.050003,12.99
2025-07-11 00:23:53,89.099998,1.01,14.52,10.9,0,132.440002,12.99
2025-07-11 00:25:53,89.900002,0.34,5.76,10.7,0,137.110001,13
2025-07-11 00:27:53,90.599998,0.67,3.59,10.7,0,144.070007,12.99
2025-07-11 00:29:53,90.900002,1.34,4.79,10.6,0,135.029999,12.99
2025-07-11 00:31:53,91.099998,0.34,23.280001,10.6,0,148.240005,12.99
2025-07-11 00:33:53,91.400002,0.67,7.63,10.5,0,133.389999,12.99
2025-07-11 00:35:53,91.199997,0,6.81,10.5,0,133.399994,12.99
2025-07-11 14:41:59,71.699997,0.67,372.380005,16,0,200.770004,13.97
2025-07-11 14:43:59,70.699997,0,318.640015,16.5,0,208.169998,13.96
2025-07-11 14:47:59,72.099998,0.34,283.76001,17,0,23.26,13.96
2025-07-11 14:49:59,72.599998,0,268.109985,17.200001,0,53.959999,13.96
2025-07-11 14:51:59,74.699997,0,247.600006,17.299999,0,55.240002,13.96
2025-07-11 14:53:59,70.599998,0.34,212.199997,17.4,0,30.860001,13.97
2025-07-11 14:55:59,70,0.67,207.339996,17.299999,0,27.530001,13.96
2025-07-11 14:57:59,70.199997,1.34,211.229996,17,0,13.85,13.96
2025-07-11 14:59:59,70.199997,0.34,229.190002,16.700001,0,268.579987,13.96
2025-07-11 15:05:59,72.5,0,248.350006,16.200001,0,349.660004,13.96
2025-07-11 15:07:59,72.400002,1.34,229.039993,16.1,0,0.04,13.97
2025-07-11 15:09:59,70.800003,0.34,250.300003,16.200001,0,338.670013,14
2025-07-11 15:13:59,70.800003,2.01,250.820007,16.200001,0,358.200012,14.02
2025-07-11 15:15:59,71,1.68,237.130005,16.200001,0,321.73999,14.02
2025-07-11 15:17:59,69.5,2.01,181.660004,16.1,0,205.600006,14.01
2025-07-11 15:19:59,71.099998,2.01,159.360001,16.1,0,244.979996,14.01
2025-07-11 15:21:59,69.300003,1.01,173.729996,16,0,218.660004,14.02
2025-07-11 15:23:59,70,3.02,175.820007,15.7,0,256.809998,14.01
2025-07-11 15:25:59,69.599998,2.01,183.160004,15.6,0,226.880005,14.02
2025-07-11 15:27:59,69.199997,0.67,204.570007,15.7,0,228.139999,14.02
2025-07-11 15:29:59,71.199997,2.01,244.610001,15.6,0,255.350006,14.01
2025-07-11 15:31:59,69.599998,2.01,227.100006,15.9,0,264.079987,14.04
2025-07-11 15:33:59,69.199997,2.35,232.190002,15.8,0,114.480003,14.02
2025-07-11 15:35:59,68.5,2.01,243.710007,15.8,0,150.520004,14.01
2025-07-11 15:39:59,66.599998,1.01,240.639999,16.1,0,243.070007,14.02
2025-07-11 15:41:59,64.900002,1.34,243.339996,16.200001,0,256.850006,14.01
2025-07-11 15:43:59,65,1.34,269.390015,16.299999,0,241.850006,14.01
2025-07-11 15:45:59,66.400002,2.35,281.290009,16.299999,0,207.380005,14
2025-07-11 15:47:59,65.900002,0.34,262.130005,16.4,0,124,14
2025-07-11 15:49:59,64.900002,3.35,232.039993,16.5,0,271.690002,14
2025-07-11 15:51:59,64.400002,1.34,220.130005,16.4,0,248.070007,13.96
2025-07-11 15:53:59,64.099998,2.01,216.320007,16.4,0,262.230011,13.97
2025-07-11 15:55:59,63.299999,0.67,226.270004,16.5,0,156.710007,13.96
2025-07-11 15:57:59,63.200001,0.34,238.399994,16.4,0,148.300003,13.97
2025-07-11 15:59:59,63.900002,0.34,221.330002,16.6,0,249.929993,13.96
2025-07-11 16:01:59,61.799999,0.67,190.339996,16.9,0,113.730003,13.98
2025-07-11 16:05:59,61.700001,0.67,162.350006,17,0,165.25,13.96
2025-07-11 16:07:59,63.799999,1.68,129.119995,16.9,0,229.080002,13.96
2025-07-11 16:09:59,62.5,1.01,122.980003,16.799999,0,252.330002,13.96
2025-07-11 16:11:59,63.200001,1.01,116.620003,16.6,0,125.059998,13.96
2025-07-11 16:13:59,63.099998,1.01,106.739998,16.6,0,127.599998,13.96
2025-07-11 16:15:59,63.400002,2.01,60.18,16.700001,0,132.380005,13.96
2025-07-11 16:17:59,63.400002,0,42.959999,16.6,0,132.889999,14
2025-07-11 16:19:59,64.400002,1.68,51.049999,16.4,0,116.989998,14.01
2025-07-11 16:21:59,65.300003,1.34,59.060001,16.1,0,117.93,14
2025-07-11 16:23:59,67.099998,3.69,53.220001,16,0,124,13.96
2025-07-11 16:25:59,66.599998,2.68,49.18,15.6,0,145.380005,14.02
2025-07-11 16:27:59,68.599998,2.01,59.509998,15.4,0,172.449997,14
2025-07-11 16:27:59,68.599998,2.01,59.509998,15.4,0,172.449997,14
2025-07-11 16:27:59,68.599998,2.01,59.509998,15.4,0,172.449997,14
2025-07-11 16:27:59,68.599998,2.01,59.509998,15.4,0,172.449997,14
2025-07-11 16:27:59,68.599998,2.01,59.509998,15.4,0,172.449997,14
2025-07-11 16:27:59,68.599998,2.01,59.509998,15.4,0,172.449997,14
2025-07-11 16:27:59,68.599998,2.01,59.509998,15.4,0,172.449997,14
2025-07-11 16:27:59,68.599998,2.01,59.509998,15.4,0,172.449997,14
2025-07-11 16:27:59,68.599998,2.01,59.509998,15.4,0,172.449997,14
2025-07-11 16:27:59,68.599998,2.01,59.509998,15.4,0,172.449997,14
2025-07-11 16:27:59,68.599998,2.01,59.509998,15.4,0,172.449997,14
2025-07-11 16:27:59,68.599998,2.01,59.509998,15.4,0,172.449997,14
2025-07-11 16:27:59,68.599998,2.01,59.509998,15.4,0,172.449997,14
2025-07-11 16:27:59,68.599998,2.01,59.509998,15.4,0,172.449997,14
2025-07-11 16:27:59,68.599998,2.01,59.509998,15.4,0,172.449997,14
2025-07-11 16:27:59,68.599998,2.01,59.509998,15.4,0,172.449997,14
2025-07-11 16:27:59,68.599998,2.01,59.509998,15.4,0,172.449997,14
2025-07-11 16:27:59,68.599998,2.01,59.509998,15.4,0,172.449997,14
2025-07-11 16:27:59,68.599998,2.01,59.509998,15.4,0,172.449997,14
2025-07-11 16:27:59,68.599998,2.01,59.509998,15.4,0,172.449997,14
2025-07-11 16:27:59,68.599998,2.01,59.509998,15.4,0,172.449997,14
2025-07-11 16:27:59,68.599998,2.01,59.509998,15.4,0,172.449997,14
2025-07-11 16:27:59,68.599998,2.01,59.509998,15.4,0,172.449997,14
2025-07-11 16:31:59,69.5,2.35,61.529999,15.3,0,134.169998,13.98
2025-07-11 16:33:59,68.5,2.68,56.360001,15.2,0,162.589996,13.96
2025-07-11 16:35:59,69.199997,2.35,65.269997,15.2,0,165.889999,13.98
2025-07-11 16:37:59,69,0.34,70.059998,15.3,0,164.050003,13.97
2025-07-11 16:39:59,69.5,2.68,72.080002,15.4,0,208.419998,13.97
2025-07-11 16:41:59,68.699997,2.68,66.839996,15.4,0,175.429993,13.99
2025-07-11 16:43:59,69,2.01,66.019997,15.3,0,171.339996,14
2025-07-11 16:45:59,69.400002,1.68,63.700001,15,0,142.610001,14.01
2025-07-11 16:47:59,70.400002,1.01,65.57,15,0,147.330002,14.01
2025-07-11 16:49:59,70.599998,2.68,64.900002,15,0,147.309998,14.02
2025-07-11 16:51:59,69.400002,2.01,61.529999,15.2,0,152.550003,14.02
2025-07-11 16:53:59,68.199997,1.01,59.060001,15.3,0,156.490005,14.04
2025-07-11 16:57:59,68.699997,1.34,74.099998,15.1,0,165.759995,14.02
2025-07-11 16:59:59,69.5,1.01,75.75,15,0,138.649994,14.02
2025-07-11 17:01:59,71.099998,0.34,71.93,15,0,199.399994,14.02
2025-07-11 17:03:59,70.900002,0.34,69.690002,15,0,217.449997,14.02
2025-07-11 17:05:59,71.199997,1.34,67.510002,15,0,286.459991,14.03
2025-07-11 17:07:59,72.099998,1.34,66.32,14.9,0,131.990005,14.01
2025-07-11 17:09:59,72,1.34,59.73,14.8,0,124.059998,14.02
2025-07-11 17:11:59,73,0.67,49.549999,14.7,0,178.389999,14.01
2025-07-11 17:13:59,73,0.67,44.990002,14.7,0,159.940002,14.02
2025-07-11 17:15:59,73,1.34,42.59,14.7,0,135.789993,14
2025-07-11 17:17:59,72.900002,0.67,36.599998,14.6,0,153.070007,14
2025-07-11 17:19:59,72.699997,1.01,31.440001,14.6,0,166.580002,13.9
2025-07-11 17:23:59,71.900002,1.34,24.85,14.7,0,124.050003,13.39
2025-07-11 17:25:59,71.199997,1.34,21.780001,14.7,0,146.259995,13.35
2025-07-11 17:27:59,72.199997,0.67,19.459999,14.6,0,206.130005,13.32
2025-07-11 17:29:59,72.199997,0.67,18.34,14.6,0,200.779999,13.28
2025-07-11 17:31:59,72.699997,2.01,17.440001,14.6,0,143.169998,13.25
2025-07-11 17:33:59,72.599998,2.35,16.17,14.6,0,155.899994,13.22
2025-07-11 17:35:59,72.800003,0.67,14.45,14.5,0,167.369995,13.2
2025-07-11 17:37:59,72.599998,1.34,14.37,14.4,0,127.550003,13.18
2025-07-11 17:39:59,73.400002,1.68,16.02,14.4,0,143.149994,13.18
2025-07-11 17:41:59,73,1.01,17.139999,14.3,0,171.050003,13.18
2025-07-11 17:43:59,73.300003,1.34,16.99,14.3,0,3.12,13.17
2025-07-11 17:45:59,73.300003,0.67,15.79,14.3,0,140.990005,13.17
2025-07-11 17:49:59,72.599998,0.34,12.72,14.5,0,144.259995,13.15
2025-07-11 17:51:59,72.5,1.34,11.15,14.5,0,136.580002,13.14
