hora,vendedor,comprador,kWh,precio,prima_vendedor,ahorro_comprador,en_piso,en_techo
13,Udenar,Mariana,1.5011965261417095,293.44,0.0,757.3536474384925,True,False
13,Udenar,UCC,1.1665183308989553,797.9399999998961,588.5084979384018,1.2121265108835873e-10,False,True
13,Udenar,HUDN,1.5011394535345943,293.44,0.0,757.3248543082029,True,False
13,Udenar,Cesmag,1.1665085848152232,797.939999999969,588.503581039244,3.620435150589355e-11,False,True
14,Udenar,Mariana,0.7570964044521175,293.44,0.0,381.9551360460933,True,False
14,Udenar,UCC,0.5883084056216845,797.9399999999887,296.8015906361332,6.688292224017511e-12,False,True
14,Udenar,HUDN,0.7570703004969987,293.44,0.0,381.9419666007359,True,False
14,Udenar,Cesmag,0.5883042560738476,797.9399999999931,296.79949718925207,4.079829479963417e-12,False,True
37,Udenar,Mariana,1.781402119768822,204.65,0.0,1056.8880636376446,True,False
37,Udenar,UCC,1.7814128667379505,204.65,0.0,1056.8944397069588,True,False
37,Udenar,HUDN,0.7007336167573458,797.94,415.73824748596576,0.0,False,True
37,Udenar,Cesmag,1.7813837729269866,204.65,0.0,1056.877178639852,True,False
38,Udenar,Mariana,1.1543478359342996,231.85,0.0,653.4647664440477,True,False
38,Udenar,UCC,1.1543532758402004,231.85,0.0,653.4678459203791,True,False
38,Udenar,HUDN,0.45429264009042686,797.94,257.17052062878975,0.0,False,True
38,Udenar,Cesmag,1.154326334049276,231.85,0.0,653.4525944419547,True,False
58,HUDN,Udenar,0.09252792568496555,390.1157247113083,13.021984677307705,37.735134236437005,False,False
58,HUDN,Mariana,0.09236258182571552,622.4477132481356,34.4574971914135,16.20892069490101,False,False
58,HUDN,UCC,0.0923425903356713,647.6118584119893,36.77376135995138,13.881689994584471,False,False
58,HUDN,Cesmag,0.09246690215366096,470.5645735422562,20.452252319631032,30.271391525781233,False,False
60,Udenar,Mariana,1.0763482699350695,797.9399999999124,380.03704714858003,9.434467257505487e-11,False,True
60,Udenar,UCC,1.0763510898476234,797.9399999998769,380.03804280326636,1.3252340867267959e-10,False,True
60,Udenar,HUDN,1.2835970676616382,444.86,0.0,453.2124526499713,True,False
60,Udenar,Cesmag,1.284155461178941,444.86,0.0,453.4096102330605,True,False
61,Udenar,Mariana,2.5796129629203635,454.86,0.0,885.0136153187184,True,False
61,Udenar,UCC,2.579622136761388,454.86,0.0,885.0167626800971,True,False
61,Udenar,HUDN,0.9615882921148192,797.94,329.90171125875224,0.0,False,True
61,Udenar,Cesmag,2.579564839358334,454.86,0.0,884.9971050870573,True,False
133,Udenar,Mariana,1.1757926747748526,218.8,0.0,680.9485696691082,True,False
133,Udenar,UCC,0.6341754196097295,797.94,367.2763525127788,0.0,False,True
133,Udenar,HUDN,1.147414746506258,218.8,0.0,664.5137762916344,True,False
133,Udenar,Cesmag,1.1756838257758289,218.8,0.0,680.8855308598137,True,False
134,Udenar,Mariana,1.0179035284409923,218.8,0.0,589.5086494613164,True,False
134,Udenar,UCC,0.9773592333685812,218.8,0.0,566.0278264130802,True,False
134,Udenar,HUDN,1.0178150521170082,218.8,0.0,589.4574092830442,True,False
134,Udenar,Cesmag,0.5147888527401676,797.94,298.1348161759407,0.0,False,True
135,Udenar,Mariana,0.5178490301974454,227.8,0.0,295.2464460767716,True,False
135,Udenar,UCC,0.38941755320555144,797.94,222.02252378461313,0.0,False,True
135,Udenar,HUDN,0.38942049937499856,797.94,222.02420351366172,0.0,False,True
135,Udenar,Cesmag,0.4546795838886878,335.049424766865,48.7641238252993,210.46689413299717,False,False
