hora,vendedor,comprador,kWh,precio,prima_vendedor,ahorro_comprador,en_piso,en_techo
393,Udenar,Cesmag,0.5257309228660895,110.87,0.0,370.1355989346416,True,False
394,Udenar,Mariana,1.9762216621711992,110.87,0.0,1391.339099035011,True,False
394,Udenar,UCC,1.9763035091818513,110.87,0.0,1391.3967226043906,True,False
394,Udenar,HUDN,1.976161508080218,110.87,0.0,1391.2967481487965,True,False
394,Udenar,Cesmag,1.6869695891460976,814.9099999999604,1187.6940695423518,6.674161079704868e-11,False,True
395,Udenar,Mariana,0.10099580437837832,814.91,71.0343890514886,0.0,False,True
395,Udenar,UCC,0.10092778072003997,814.91,70.98654529163291,0.0,False,True
395,Udenar,HUDN,0.13837518923818043,224.6533606091366,15.647931423978676,81.67687417480315,False,False
395,Udenar,Cesmag,0.1384855270694041,140.8387767863852,4.053301979939296,93.34910862905538,False,False
396,Udenar,Mariana,0.4354661482734123,814.91,306.5855870304132,0.0,False,True
396,Udenar,UCC,0.4354740333797221,814.91,306.5911384606595,0.0,False,True
396,Udenar,HUDN,0.6190051472177158,110.87,0.0,435.80438384716064,True,False
396,Udenar,Cesmag,0.6191779562618271,110.87,0.0,435.92604832657673,True,False
397,Udenar,Mariana,1.0639195037182911,814.909999999998,749.0418873978236,2.0562119474574218e-12,False,True
397,Cesmag,Mariana,0.04563692610111763,814.909999999998,32.130221452230764,8.820140280010942e-14,False,True
397,Udenar,UCC,1.0639457190793205,814.9099999998899,749.0603440604876,1.1708601233167226e-10,False,True
397,Cesmag,UCC,0.04563805061154867,814.9099999998899,32.131013152549706,5.02241539288424e-12,False,True
397,Udenar,HUDN,1.5127608941016082,110.87,0.0,1065.0441798832962,True,False
397,Cesmag,HUDN,0.0648900206130999,110.87,0.0,45.68517011244685,True,False
398,Udenar,Mariana,1.1112112687390285,111.57,0.0,781.5593337549083,True,False
398,Cesmag,Mariana,0.22272433239323974,111.57,0.0,156.65093194546122,True,False
398,Udenar,UCC,0.7817763736820991,814.91,549.8545946655674,0.0,False,True
398,Cesmag,UCC,0.15669443603445776,814.91,110.20946464047552,0.0,False,True
398,Udenar,HUDN,1.111205448761084,111.57,0.0,781.5552403316208,True,False
398,Cesmag,HUDN,0.22272316587268656,111.57,0.0,156.65011148489535,True,False
399,Udenar,Mariana,0.08059194433244005,323.1141788878716,16.971388422223946,39.634781437995294,False,False
