hora,vendedor,comprador,kWh,precio,prima_vendedor,ahorro_comprador,en_piso,en_techo
13,Udenar,Mariana,1.536626344535303,293.44,0.0,941.7031197760277,True,False
13,Udenar,UCC,1.1310895879061187,906.2780677090952,693.1747574582625,8.988440890179583e-11,False,True
13,Udenar,HUDN,1.5365667869625124,293.44,0.0,941.6666206282013,True,False
13,Udenar,Cesmag,1.1310801759865705,906.2780677091574,693.1689894757436,1.9545517119463366e-11,False,True
14,Udenar,Mariana,0.7749645795470687,293.44,0.0,474.9277954726786,True,False
14,Udenar,UCC,0.5704405928344651,906.2780677091725,349.58771065554845,1.2321801550404913e-12,False,True
14,Udenar,HUDN,0.7749376175765111,293.44,0.0,474.9112721507405,True,False
14,Udenar,Cesmag,0.5704365766865358,906.2780677091725,349.5852494072118,1.232171479960491e-12,False,True
37,Udenar,Mariana,1.778204444097202,204.65,0.0,1247.638148103787,True,False
37,Udenar,UCC,1.7782151716358698,204.65,0.0,1247.645674846014,True,False
37,Udenar,HUDN,0.7103266297167272,906.2780677091747,498.38510065051776,0.0,False,True
37,Udenar,Cesmag,1.7781861307412832,204.65,0.0,1247.6252989392606,True,False
38,Udenar,Mariana,1.1551435319001642,231.85,0.0,779.0612201461792,True,False
38,Udenar,UCC,1.1551489756142517,231.85,0.0,779.0648915397524,True,False
38,Udenar,HUDN,0.4519055640224632,906.2780677091747,304.77779633069457,0.0,False,True
38,Udenar,Cesmag,1.1551220143773266,231.85,0.0,779.0467081248299,True,False
58,HUDN,Udenar,0.10659798696606745,249.38,0.0,70.0240116596975,True,False
58,HUDN,Mariana,0.07826050756014005,867.3605765487039,48.36347358300955,3.0457026111857113,False,False
58,HUDN,UCC,0.07826075445991355,867.2475947225219,48.35478411931666,3.0545542628627276,False,False
58,HUDN,Cesmag,0.1065807510138929,249.38,0.0,70.01268939601891,True,False
60,Udenar,Mariana,1.044733981858903,906.2780677091021,482.0591351793711,7.58956291983667e-11,False,True
60,Udenar,UCC,1.0447367136749721,906.2780677090668,482.0603956886262,1.1271539975468256e-10,False,True
60,Udenar,HUDN,1.3151633255194075,444.86,0.0,606.8401203831373,True,False
60,Udenar,Cesmag,1.3158178675677017,444.86,0.0,607.1421379102957,True,False
61,Udenar,Mariana,2.5848897457539954,454.86,0.0,1166.8659342695285,True,False
61,Udenar,UCC,2.5848989384034606,454.86,0.0,1166.8700839975872,True,False
61,Udenar,HUDN,0.945758023925303,906.2780677091747,426.93225968080765,0.0,False,True
61,Udenar,Cesmag,2.5848415230720287,454.86,0.0,1166.8441656796153,True,False
133,Udenar,Mariana,1.1738543804397426,218.8,0.0,806.9991412366646,True,False
133,Udenar,UCC,0.6400196612609383,906.2780677091747,439.9994800195504,0.0,False,True
133,Udenar,HUDN,1.1454468892019398,218.8,0.0,787.4696140520347,True,False
133,Udenar,Cesmag,1.1737457357640455,218.8,0.0,806.9244504049494,True,False
134,Udenar,Mariana,1.0171206146658154,218.8,0.0,699.2481147976227,True,False
134,Udenar,UCC,0.9765796056686363,218.8,0.0,671.3770602692618,True,False
134,Udenar,HUDN,1.0170322451475213,218.8,0.0,699.1873626919415,True,False
134,Udenar,Cesmag,0.517134201184699,906.2780677091747,355.51842137678443,0.0,False,True
135,Udenar,Mariana,0.5347785277542503,227.8,0.0,362.83550216306094,True,False
135,Udenar,UCC,0.38094413963374996,906.2780677091747,258.46224376384066,0.0,False,True
135,Udenar,HUDN,0.38094701203916287,906.2780677091747,258.4641926279149,0.0,False,True
135,Udenar,Cesmag,0.45469698723947216,434.17802763894946,93.83946739985483,214.6624658955655,False,False
136,Udenar,Mariana,0.02398134762169036,632.724141354973,4.146953946015929,6.560191801178395,False,False
136,Udenar,UCC,0.023981721341616566,632.6023218576894,4.144097129975444,6.563215474969397,False,False
136,Udenar,HUDN,0.02398109108523087,632.8077813096161,4.148915362039606,6.5581158472519885,False,False
136,Udenar,Cesmag,0.02398917328479364,630.1798911190443,4.087272732299027,6.6233670018361925,False,False
153,Udenar,Mariana,0.12041353293045637,107.59001750311684,2.1076121356127136e-06,96.17284983464913,False,False
153,Udenar,UCC,0.4931947211868828,906.2780525194405,393.90873137761986,7.4914967233458565e-06,False,False
153,Udenar,HUDN,0.4932018406796312,906.2780525188161,393.91441763111004,7.491912806050817e-06,False,False
153,Udenar,Cesmag,0.49315657186969464,906.2780525227862,393.87826197541983,7.489267296372928e-06,False,False
154,Udenar,Mariana,0.3055650097361493,906.2780677091747,244.0144593845319,0.0,False,True
154,UCC,Mariana,0.05161997757943212,906.2780677091747,41.22206575079802,0.0,False,True
154,Udenar,HUDN,1.1412862835109314,107.71,0.0,911.3947821263098,True,False
154,UCC,HUDN,0.1928008274543813,107.71,0.0,153.96458423297526,True,False
154,Udenar,Cesmag,1.8655429461521142,107.71,0.0,1489.7630257371748,True,False
154,UCC,Cesmag,0.3151516222336064,107.71,0.0,251.6700220025028,True,False
155,Udenar,UCC,0.8917888734089255,216.11,0.0,615.48420356518,True,False
155,Mariana,UCC,0.04386694388493659,216.11,0.0,30.27556389737348,True,False
155,Udenar,HUDN,0.6315626487297153,906.2780677091747,435.8843729110759,0.0,False,True
155,Mariana,HUDN,0.031066459917403113,906.2780677091747,21.441078611758634,0.0,False,True
155,Udenar,Cesmag,0.8917818109105398,216.11,0.0,615.4793292543159,True,False
155,Mariana,Cesmag,0.043866596481828384,216.11,0.0,30.275324130841575,True,False
156,Udenar,Mariana,0.038568597336368964,906.2780677091747,30.692815234535644,0.0,False,True
156,Udenar,UCC,0.1945301278307168,906.2780677091747,154.80669983890317,0.0,False,True
156,Udenar,HUDN,2.2315216074167434,110.48,0.0,1775.8405832335159,True,False
156,Udenar,Cesmag,2.0904463340828277,110.48,0.0,1663.5731533128421,True,False
