k,J,I,forma,pos_media,pos_min,pos_max,pegados,n_precios,eficiencia,volumen,tajada_vendedor
5580,1,4,aggregate,93.75043065432284,75.0017226172913,100.0,3,4,91.94282441135682,2.4607999999999968,87.70247639733306
5580,1,4,matrix,93.74485305875618,74.97941223502471,100.0,3,4,91.92685533344132,2.460799999999997,87.69598963888653
5606,2,3,aggregate,89.27982582580017,67.83947747740054,100.0,2,3,99.98467473462156,2.7984666666666693,82.81005623472366
5606,2,3,matrix,85.22001217988768,55.66003653966304,100.0,2,3,95.505973987306,2.7984666666666684,78.35882589996477
5749,1,4,aggregate,93.74990137571577,74.99960550286305,100.0,3,4,50.80630876475153,1.0698333333333332,87.69889559495613
5749,1,4,matrix,93.74971301755592,74.9988520702237,100.0,3,4,50.80579043335893,1.0698333333333334,87.69878825540567
5866,3,2,aggregate,49.99999999983904,49.99998274703611,50.00001725264196,0,2,99.99999986477872,1.3834333333333222,8.626701629640726
5866,3,2,matrix,49.99999999967228,49.999823523115325,50.00017647622923,0,2,99.99999908038306,1.3834333333333328,8.626700914892982
6063,1,4,aggregate,74.99998064727026,74.3683438073792,76.89409651129982,0,4,100.0,1.189233333333333,74.36860864377793
6063,1,4,matrix,74.99998604731114,60.08161538207043,79.97466905332155,0,4,100.0,1.1892333333333327,79.97277681540531
6085,1,4,aggregate,93.91709806291011,75.66839225164041,100.0,3,4,99.97853934405258,2.064005291005269,89.85552315341019
6085,1,4,matrix,92.33543538024576,69.34174152098305,100.0,3,4,99.91816642019324,2.0640052910052926,87.2387375935886
6108,2,3,aggregate,91.27795699087498,73.83387097262494,100.0,2,3,99.99787086441889,4.2022666666667,93.01976334973632
6108,2,3,matrix,71.71172735853311,15.135182075599335,100.0,2,3,90.31832462546552,4.202266666666738,89.01697191080025
