k,J,I,uniforme,max_exc,vol_cen,ef_aco,efvol_aco,efemp_aco,vol_aco,ef_alt,efvol_alt,efemp_alt,vol_alt,exceso_aco,exceso_alt
323,2,3,False,263.31324122666655,3.2554666666666656,99.99999854995286,100.00000000000044,99.99999854995242,3.25546666666668,99.99963377874323,100.00000000000023,99.999633778743,3.255466666666673,3.966143513611797e-08,0.010121501809440242
1065,1,4,False,436.0959399970028,9.232829269991589,99.99920382225659,99.99999999999997,99.99920382225662,9.232829269991585,99.98946229675576,100.00000000000067,99.9894622967551,9.232829269991651,0.0,0.005987756698445146
2055,3,2,False,4662.603553930001,7.201033333333335,86.56039014271117,99.99999999999987,86.56039014271128,7.201033333333326,86.23569200918305,100.00000000000209,86.23569200918125,7.201033333333486,4.432970226453392e-07,0.01595873784635049
2366,2,3,False,5209.948379776115,9.383648012284816,99.99998875832839,99.99999999999919,99.9999887583292,9.38364801228474,99.99069099219935,100.0000000000001,99.99069099219925,9.383648012284825,8.164223075368682e-09,3.4798830483850907e-12
3087,1,4,False,390.734164234703,7.341249918142463,99.99885633451258,99.99999999999996,99.99885633451262,7.341249918142459,99.81784972669485,100.00000000000004,99.8178497266948,7.341249918142466,0.0,0.00824362317423577
3565,2,3,False,133.16050188657255,3.0359973093734927,100.00000146797818,99.99999999999844,100.00000146797974,3.035997309373445,99.9999337812149,99.99999999999893,99.99993378121597,3.0359973093734602,4.264683672872138e-08,1.9237472530519995e-06
4403,1,4,True,70.31773224666664,0.7091333333333334,100.0,100.00000000000003,99.99999999999997,0.7091333333333335,99.99999999999962,99.9999999999996,100.00000000000003,0.7091333333333306,1.1102230246251565e-16,0.0
6085,1,4,False,107.74198538222836,2.0640052910052926,99.97853934405258,99.99999999999889,99.97853934405369,2.0640052910052695,99.97397474480601,100.00000000000142,99.9739747448046,2.064005291005322,0.0,2.930988785010413e-14
